Date|symbol|operation|quantity|price|balance
2024-02-23|WBD|SELL|1|8.61|9.49
2024-02-23|WBD|SELL|1|8.61|18.1
2024-02-23|WBD|SELL|1|8.61|26.71
2024-02-23|WBD|SELL|1|8.61|35.32
2024-02-23|WY|BUY|1|33.38|1.94
2024-02-26|CFG|SELL|23|30.43|701.83
2024-02-26|FTNT|BUY|10|68.4|17.83
2024-02-26|WBD|BUY|2|8.55|0.73
2024-02-28|CMI|SELL|4|270.36|1082.17
2024-02-28|KR|BUY|20|48.53|111.57
2024-02-28|XOM|BUY|1|104.32|7.25
2024-02-29|XEL|SELL|1|52.69|59.94
2024-02-29|XEL|BUY|1|52.69|7.25
2024-03-01|XEL|SELL|1|49.57|56.82
2024-03-01|XEL|BUY|1|49.57|7.25
2024-03-04|WBD|SELL|2|8.11|23.47
2024-03-04|WBD|BUY|2|8.11|7.25
2024-03-08|KR|SELL|20|55.97|1126.65
2024-03-08|XOM|BUY|3|108.38|801.51
2024-03-08|WYNN|BUY|7|100.43|98.5
2024-03-08|WY|BUY|2|34.84|28.82
2024-03-08|WBD|BUY|3|8.73|2.63
2024-03-13|ZTS|SELL|4|176.23|707.55
2024-03-13|CPB|BUY|16|42.81|22.59
2024-03-13|WBD|BUY|2|8.85|4.89
2024-03-14|ZTS|SELL|1|173.88|178.77
2024-03-14|ZTS|BUY|1|173.88|4.89
2024-03-25|XOM|SELL|1|114.65|119.54
2024-03-25|KMX|BUY|1|85.78|33.76
2024-03-25|WBD|BUY|3|8.46|8.38
2024-03-26|WBD|SELL|2|8.38|25.14
2024-03-26|WBD|BUY|2|8.38|8.38
2024-04-02|ZTS|SELL|1|165.01|173.39
2024-04-02|PEG|BUY|2|66.42|40.55
2024-04-02|WY|BUY|1|35.43|5.12
2024-04-04|KMX|SELL|1|80.67|85.79
2024-04-04|WY|BUY|2|34.64|16.51
2024-04-04|WBD|BUY|1|8.44|8.07
2024-04-05|XOM|SELL|4|121.37|493.55
2024-04-05|XOM|SELL|1|121.37|614.92
2024-04-05|ZTS|BUY|3|165.86|117.34
2024-04-05|WYNN|BUY|1|107.46|9.88
2024-04-05|WBD|BUY|1|8.32|1.56
2024-04-10|WY|SELL|1|33.6|35.16
2024-04-10|WY|BUY|1|33.6|1.56
2024-04-12|ZTS|SELL|3|149.98|451.5
2024-04-12|WYNN|SELL|1|101.18|552.68
2024-04-12|FDX|BUY|2|267.8|17.08
2024-04-12|WBD|BUY|2|8.34|0.4
2024-04-15|FTNT|SELL|10|64.73|647.7
2024-04-15|WY|SELL|2|32.69|713.08
2024-04-15|WY|SELL|2|32.69|778.46
2024-04-15|ZTS|BUY|5|149.77|29.61
2024-04-15|WBD|BUY|3|8.36|4.53
2024-04-16|ZBH|SELL|1|122.07|126.6
2024-04-16|WBD|SELL|3|8.14|151.02
2024-04-16|MMM|BUY|1|91.05|59.97
2024-04-16|WY|BUY|1|31.97|28.0
2024-04-16|WBD|BUY|3|8.14|3.58
2024-04-17|WY|SELL|1|31.52|35.1
2024-04-17|WY|SELL|1|31.52|66.62
2024-04-17|DVN|BUY|1|51.67|14.95
2024-04-17|WBD|BUY|1|8.23|6.72
2024-04-18|WY|SELL|1|31.35|38.07
2024-04-18|WY|SELL|2|31.35|100.77
2024-04-18|WY|SELL|1|31.35|132.12
2024-04-18|ZBH|BUY|1|119.33|12.79
2024-04-18|WBD|BUY|1|8.31|4.48
2024-04-19|WYNN|SELL|7|94.99|669.41
2024-04-19|UAL|BUY|13|51.38|1.47
2024-04-26|XYL|SELL|8|132.4|1060.67
2024-04-26|TSCO|SELL|10|54.78|1608.47
2024-04-26|WY|SELL|1|31.05|1639.52
2024-04-26|CAG|BUY|11|31.08|1297.64
2024-04-26|LMT|BUY|2|461.29|375.06
2024-04-26|DD|BUY|12|30.84|4.98
2024-04-30|WY|SELL|1|30.17|35.15
2024-04-30|WBD|SELL|2|7.36|49.87
2024-04-30|WBD|SELL|3|7.36|71.95
2024-04-30|WBD|SELL|2|7.36|86.67
2024-04-30|WBD|SELL|1|7.36|94.03
2024-04-30|WBD|SELL|1|7.36|101.39
2024-04-30|WBD|SELL|2|7.36|116.11
2024-04-30|WBD|SELL|3|7.36|138.19
2024-04-30|WY|SELL|1|30.17|168.36
2024-04-30|WBD|SELL|3|7.36|190.44
2024-04-30|WBD|SELL|1|7.36|197.8
2024-04-30|WBD|SELL|1|7.36|205.16
2024-04-30|CCL|BUY|13|14.82|12.5
2024-04-30|WBD|BUY|1|7.36|5.14
2024-05-06|ZBRA|SELL|3|315.79|952.51
2024-05-06|CPT|BUY|8|105.98|104.67
2024-05-06|CNP|BUY|2|29.32|46.03
2024-05-06|WY|BUY|1|31.08|14.95
2024-05-06|WBD|BUY|1|7.96|6.99
2024-05-14|WBD|SELL|1|8.56|15.55
2024-05-14|WBD|BUY|1|8.56|6.99
2024-05-15|ZTS|SELL|5|173.28|873.39
2024-05-15|FOXA|BUY|26|32.96|16.43
2024-05-15|WBD|BUY|2|8.2|0.03
2024-05-16|MMM|SELL|1|104.86|104.89
2024-05-16|WYNN|BUY|1|97.11|7.78
2024-05-17|WBD|SELL|1|8.05|15.83
2024-05-17|WBD|BUY|1|8.05|7.78
2024-05-21|FDX|SELL|2|252.33|512.44
2024-05-21|KDP|BUY|15|33.96|3.04
2024-05-22|BBY|SELL|7|70.5|496.54
2024-05-22|DVN|SELL|1|48.8|545.34
2024-05-22|MAA|BUY|1|136.0|409.34
2024-05-22|LNT|BUY|7|51.17|51.15
2024-05-22|WY|BUY|1|30.7|20.45
2024-05-22|WBD|BUY|2|8.06|4.33
2024-05-23|WBD|SELL|2|7.7|19.73
2024-05-23|WBD|BUY|2|7.7|4.33
2024-05-29|ZBH|SELL|7|115.14|810.31
2024-05-29|CAG|SELL|11|29.22|1131.73
2024-05-29|CPT|SELL|8|99.4|1926.93
2024-05-29|WY|SELL|1|29.36|1956.29
2024-05-29|MAA|SELL|1|128.78|2085.07
2024-05-29|ENPH|BUY|8|125.69|1079.55
2024-05-29|ZTS|BUY|6|170.8|54.75
2024-05-29|WY|BUY|1|29.36|25.39
2024-05-29|WBD|BUY|3|7.66|2.41
2024-06-03|ZBH|SELL|1|113.12|115.53
2024-06-03|ZBH|BUY|1|113.12|2.41
2024-06-11|WYNN|SELL|1|91.74|94.15
2024-06-11|WY|SELL|1|29.14|123.29
2024-06-11|ZBH|BUY|1|109.23|14.06
2024-06-11|WBD|BUY|1|8.04|6.02
2024-06-12|ZBH|SELL|1|107.45|113.47
2024-06-12|ZBH|BUY|1|107.45|6.02
2024-06-13|WBD|SELL|1|7.29|13.31
2024-06-13|WBD|SELL|1|7.29|20.6
2024-06-13|WBD|SELL|2|7.29|35.18
2024-06-13|WBD|SELL|2|7.29|49.76
2024-06-13|WBD|SELL|1|7.29|57.05
2024-06-13|WY|BUY|1|29.02|28.03
2024-06-13|WBD|BUY|3|7.29|6.16
2024-06-14|WBD|SELL|3|7.24|27.88
2024-06-14|WBD|BUY|3|7.24|6.16
2024-06-18|ENPH|SELL|8|119.01|958.24
2024-06-18|ZBRA|BUY|3|295.25|72.49
2024-06-18|WY|BUY|2|28.87|14.75
2024-06-18|WBD|BUY|2|6.99|0.77
2024-06-21|UAL|SELL|13|48.18|627.11
2024-06-21|ZBH|BUY|5|107.86|87.81
2024-06-21|WY|BUY|3|29.02|0.75
2024-06-25|CCL|SELL|13|17.82|232.41
2024-06-25|FMC|BUY|4|56.52|6.33
2024-07-01|WY|SELL|1|27.56|33.89
2024-07-01|WY|SELL|1|27.56|61.45
2024-07-01|WY|SELL|3|27.56|144.13
2024-07-01|BWA|BUY|4|31.49|18.17
2024-07-01|WBD|BUY|2|7.1|3.97
2024-07-03|WY|SELL|2|27.05|58.07
2024-07-03|WY|BUY|2|27.05|3.97
2024-07-09|KDP|SELL|15|31.95|483.22
2024-07-09|INCY|BUY|7|60.7|58.32
2024-07-09|WY|BUY|2|27.57|3.18
2024-07-11|PEG|SELL|2|76.53|156.24
2024-07-11|ZBH|BUY|1|108.19|48.05
2024-07-11|WY|BUY|1|28.96|19.09
2024-07-11|WBD|BUY|2|7.38|4.33
2024-07-17|WBD|SELL|2|8.32|20.97
2024-07-17|WBD|SELL|2|8.32|37.61
2024-07-17|NCLH|BUY|1|19.86|17.75
2024-07-17|WBD|BUY|2|8.32|1.11
2024-07-18|WBD|SELL|3|8.52|26.67
2024-07-18|WBD|SELL|3|8.52|52.23
2024-07-18|WBD|SELL|2|8.52|69.27
2024-07-18|KIM|BUY|3|21.29|5.4
2024-07-24|DTE|SELL|9|117.91|1066.59
2024-07-24|ZBH|BUY|1|110.55|956.04
2024-07-24|YUM|BUY|1|125.95|830.09
2024-07-24|XYL|BUY|6|136.71|9.83
2024-07-24|WBD|BUY|1|8.47|1.36
2024-07-25|NCLH|SELL|1|18.36|19.72
2024-07-25|WBD|SELL|1|7.99|27.71
2024-07-25|WBD|BUY|3|7.99|3.74
2024-07-26|XEL|SELL|1|57.36|61.1
2024-07-26|WY|SELL|2|31.6|124.3
2024-07-26|XOM|BUY|1|117.33|6.97
2024-07-30|LMT|SELL|2|537.66|1082.29
2024-07-30|FOXA|SELL|26|38.42|2081.21
2024-07-30|ZBRA|SELL|3|348.12|3125.57
2024-07-30|WY|SELL|2|31.76|3189.09
2024-07-30|ZBRA|BUY|3|348.12|2144.73
2024-07-30|XYL|BUY|1|133.48|2011.25
2024-07-30|XOM|BUY|5|118.17|1420.4
2024-07-30|XEL|BUY|17|58.63|423.69
2024-07-30|WYNN|BUY|5|82.51|11.14
2024-07-30|WBD|BUY|1|8.78|2.36
2024-07-31|CNP|SELL|2|27.75|57.86
2024-07-31|WY|BUY|1|31.76|26.1
2024-07-31|WBD|BUY|3|8.65|0.15
2024-08-02|ZBRA|SELL|3|322.3|967.05
2024-08-02|WYNN|SELL|5|76.8|1351.05
2024-08-02|WBD|SELL|1|8.27|1359.32
2024-08-02|ZBRA|BUY|3|322.3|392.42
2024-08-02|XEL|BUY|1|59.75|332.67
2024-08-02|WYNN|BUY|4|76.8|25.47
2024-08-02|WBD|BUY|3|8.27|0.66
2024-08-05|WBD|SELL|2|7.88|16.42
2024-08-05|XYL|SELL|6|126.14|773.26
2024-08-05|XYL|SELL|1|126.14|899.4
2024-08-05|WBD|SELL|3|7.88|923.04
2024-08-05|XYL|BUY|7|126.14|40.06
2024-08-05|WY|BUY|1|31.13|8.93
2024-08-05|WBD|BUY|1|7.88|1.05
2024-08-06|WBD|SELL|3|7.57|23.76
2024-08-06|WBD|SELL|3|7.57|46.47
2024-08-06|WY|BUY|1|31.64|14.83
2024-08-06|WBD|BUY|1|7.57|7.26
2024-08-08|WBD|SELL|1|7.02|14.28
2024-08-08|WBD|SELL|1|7.02|21.3
2024-08-08|WBD|BUY|3|7.02|0.24
2024-08-12|WY|SELL|1|30.14|30.38
2024-08-12|WY|BUY|1|30.14|0.24
2024-08-14|CPB|SELL|16|49.63|794.32
2024-08-14|WY|SELL|1|30.02|824.34
2024-08-14|XYL|BUY|1|131.49|692.85
2024-08-14|WYNN|BUY|9|74.04|26.49
2024-08-14|WBD|BUY|3|6.96|5.61
2024-08-19|FMC|SELL|4|65.2|266.41
2024-08-19|VICI|BUY|8|32.09|9.69
2024-08-19|WBD|BUY|1|7.63|2.06
2024-08-23|WBD|SELL|3|8.05|26.21
2024-08-23|WBD|BUY|3|8.05|2.06
2024-08-26|WBD|SELL|3|8.23|26.75
2024-08-26|WBD|BUY|3|8.23|2.06
2024-08-29|WBD|SELL|3|7.73|25.25
2024-08-29|WBD|BUY|3|7.73|2.06
2024-09-03|WBD|SELL|3|7.36|24.14
2024-09-03|WBD|BUY|3|7.36|2.06
2024-09-04|LNT|SELL|7|59.13|415.97
2024-09-04|WBD|SELL|3|7.32|437.93
2024-09-04|WYNN|BUY|1|77.04|360.89
2024-09-04|WY|BUY|11|30.15|29.24
2024-09-04|WBD|BUY|3|7.32|7.28
2024-09-05|ZBH|SELL|1|104.47|111.75
2024-09-05|EXC|BUY|2|38.42|34.91
2024-09-05|WY|BUY|1|30.17|4.74
2024-09-06|WBD|SELL|1|7.22|11.96
2024-09-06|WBD|BUY|1|7.22|4.74
2024-09-10|XOM|SELL|1|110.82|115.56
2024-09-10|XOM|SELL|5|110.82|669.66
2024-09-10|KVUE|BUY|5|23.05|554.41
2024-09-10|CLX|BUY|3|166.97|53.5
2024-09-10|WY|BUY|1|30.89|22.61
2024-09-10|WBD|BUY|3|7.02|1.55
2024-09-11|WBD|SELL|3|6.94|22.37
2024-09-11|WBD|SELL|3|6.94|43.19
2024-09-11|WY|BUY|1|30.86|12.33
2024-09-11|WBD|BUY|1|6.94|5.39
2024-09-13|WBD|SELL|1|8.49|13.88
2024-09-13|WBD|SELL|3|8.49|39.35
2024-09-13|WBD|SELL|1|8.49|47.84
2024-09-13|WY|BUY|1|32.45|15.39
2024-09-13|WBD|BUY|1|8.49|6.9
2024-09-18|ZTS|SELL|6|196.48|1185.78
2024-09-18|CAH|BUY|9|111.41|183.09
2024-09-18|ZBH|BUY|1|106.28|76.81
2024-09-18|WY|BUY|2|33.1|10.61
2024-09-18|WBD|BUY|1|8.42|2.19
2024-09-19|WY|SELL|1|33.59|35.78
2024-09-19|WY|BUY|1|33.59|2.19
2024-09-24|DD|SELL|12|36.45|439.59
2024-09-24|BMY|BUY|8|50.94|32.07
2024-09-24|WBD|BUY|3|8.32|7.11
2024-09-26|ZBRA|SELL|3|371.24|1120.83
2024-09-26|WYNN|SELL|4|91.03|1484.95
2024-09-26|WYNN|SELL|9|91.03|2304.22
2024-09-26|WYNN|SELL|1|91.03|2395.25
2024-09-26|UBER|BUY|14|76.69|1321.59
2024-09-26|ZTS|BUY|3|194.87|736.98
2024-09-26|ZBRA|BUY|1|371.24|365.74
2024-09-26|ZBH|BUY|1|107.71|258.03
2024-09-26|XOM|BUY|2|112.8|32.43
2024-09-26|WBD|BUY|3|8.3|7.53
2024-09-27|BWA|SELL|4|36.75|154.53
2024-09-27|XOM|BUY|1|115.82|38.71
2024-09-27|WY|BUY|1|33.75|4.96
2024-10-02|WBD|SELL|1|7.97|12.93
2024-10-02|WBD|SELL|1|7.97|20.9
2024-10-02|WBD|BUY|2|7.97|4.96
2024-10-03|WBD|SELL|3|7.74|28.18
2024-10-03|WBD|SELL|3|7.74|51.4
2024-10-03|WY|BUY|1|32.93|18.47
2024-10-03|WBD|BUY|2|7.74|2.99
2024-10-04|XOM|SELL|3|124.83|377.48
2024-10-04|ZBRA|BUY|1|366.72|10.76
2024-10-04|WBD|BUY|1|7.78|2.98
2024-10-07|ZBH|SELL|1|102.28|105.26
2024-10-07|ZBH|SELL|5|102.28|616.66
2024-10-07|ZBH|SELL|1|102.28|718.94
2024-10-07|ZBH|SELL|1|102.28|821.22
2024-10-07|ZBRA|BUY|1|365.24|455.98
2024-10-07|ZBH|BUY|4|102.28|46.86
2024-10-07|WY|BUY|1|32.85|14.01
2024-10-07|WBD|BUY|1|7.72|6.29
2024-10-08|ZBH|SELL|1|101.77|108.06
2024-10-08|KVUE|SELL|5|21.85|217.31
2024-10-08|HON|BUY|1|195.1|22.21
2024-10-08|AES|BUY|1|18.15|4.06
2024-10-10|CLX|SELL|3|158.05|478.21
2024-10-10|WBD|SELL|2|7.54|493.29
2024-10-10|DE|BUY|1|405.76|87.53
2024-10-10|XEL|BUY|1|62.16|25.37
2024-10-10|WBD|BUY|3|7.54|2.75
2024-10-18|KIM|SELL|3|24.62|76.61
2024-10-18|CZR|BUY|1|45.18|31.43
2024-10-18|WBD|BUY|4|7.82|0.15
2024-10-21|AES|SELL|1|17.21|17.36
2024-10-21|WBD|BUY|2|7.55|2.26
2024-10-22|WY|SELL|1|31.65|33.91
2024-10-22|WY|SELL|1|31.65|65.56
2024-10-22|WY|BUY|2|31.65|2.26
2024-10-23|WBD|SELL|2|7.33|16.92
2024-10-23|WBD|SELL|1|7.33|24.25
2024-10-23|WBD|SELL|1|7.33|31.58
2024-10-23|CZR|SELL|1|42.8|74.38
2024-10-23|WBD|SELL|4|7.33|103.7
2024-10-23|FCX|BUY|2|47.92|7.86
2024-10-23|WBD|BUY|1|7.33|0.53
2024-10-24|ZTS|SELL|3|181.5|545.03
2024-10-24|ZTS|BUY|3|181.5|0.53
2024-10-29|INCY|SELL|7|73.6|515.73
2024-10-29|WY|SELL|2|30.88|577.49
2024-10-29|WY|SELL|1|30.88|608.37
2024-10-29|WY|SELL|1|30.88|639.25
2024-10-29|ZTS|BUY|1|181.27|457.98
2024-10-29|ZBH|BUY|4|103.88|42.46
2024-10-29|WY|BUY|1|30.88|11.58
2024-10-29|WBD|BUY|1|7.55|4.03
2024-10-31|INVH|SELL|1|31.41|35.44
2024-10-31|XYL|SELL|1|121.78|157.22
2024-10-31|UBER|SELL|14|72.05|1165.92
2024-10-31|FCX|SELL|2|45.02|1255.96
2024-10-31|ZBH|BUY|1|106.92|1149.04
2024-10-31|XYL|BUY|2|121.78|905.48
2024-10-31|XOM|BUY|6|116.78|204.8
2024-10-31|WYNN|BUY|2|96.02|12.76
2024-10-31|WBD|BUY|1|8.13|4.63
2024-11-01|XYL|SELL|7|119.46|840.85
2024-11-01|CRM|BUY|2|294.72|251.41
2024-11-01|DELL|BUY|1|130.87|120.54
2024-11-01|XYL|BUY|1|119.46|1.08
2024-11-05|WYNN|SELL|2|86.72|174.52
2024-11-05|XYL|BUY|1|122.26|52.26
2024-11-05|WY|BUY|1|31.87|20.39
2024-11-05|WBD|BUY|2|8.21|3.97
2024-11-06|ZTS|SELL|3|170.37|515.08
2024-11-06|ZTS|SELL|1|170.37|685.45
2024-11-06|ZTS|BUY|4|170.37|3.97
2024-11-07|WBD|SELL|3|9.37|32.08
2024-11-07|WBD|SELL|2|9.37|50.82
2024-11-07|WBD|SELL|1|9.37|60.19
2024-11-07|WBD|SELL|1|9.37|69.56
2024-11-07|WBD|SELL|1|9.37|78.93
2024-11-07|WY|BUY|2|31.74|15.45
2024-11-07|WBD|BUY|1|9.37|6.08
2024-11-11|XEL|SELL|17|68.65|1173.13
2024-11-11|BMY|SELL|8|59.82|1651.69
2024-11-11|CRM|SELL|2|341.73|2335.15
2024-11-11|ZTS|BUY|2|176.15|1982.85
2024-11-11|ZBH|BUY|1|109.46|1873.39
2024-11-11|XYL|BUY|5|124.63|1250.24
2024-11-11|XEL|BUY|15|68.65|220.49
2024-11-11|WYNN|BUY|2|86.48|47.53
2024-11-11|WY|BUY|1|31.35|16.18
2024-11-11|WBD|BUY|1|9.33|6.85
2024-11-12|WY|SELL|1|30.68|37.53
2024-11-12|WY|BUY|1|30.68|6.85
2024-11-13|WBD|SELL|2|9.72|26.29
2024-11-13|WBD|BUY|2|9.72|6.85
2024-11-14|XEL|SELL|1|68.91|75.76
2024-11-14|EQT|BUY|1|42.86|32.9
2024-11-14|WY|BUY|1|30.86|2.04
2024-11-15|WBD|SELL|2|9.22|20.48
2024-11-15|WBD|BUY|2|9.22|2.04
2024-11-25|XEL|SELL|1|71.6|73.64
2024-11-25|MNST|BUY|1|54.98|18.66
2024-11-25|WBD|BUY|1|10.4|8.26
2024-12-04|WBD|SELL|2|10.65|29.56
2024-12-04|WBD|BUY|2|10.65|8.26
2024-12-06|DELL|SELL|1|123.4|131.66
2024-12-06|DIS|BUY|1|116.73|14.93
2024-12-06|WBD|BUY|1|10.66|4.27
2024-12-10|WBD|SELL|1|10.89|15.16
2024-12-10|WBD|SELL|1|10.89|26.05
2024-12-10|WBD|BUY|2|10.89|4.27
2024-12-11|MNST|SELL|1|52.1|56.37
2024-12-11|WY|BUY|1|30.89|25.48
2024-12-11|WBD|BUY|2|10.82|3.84
2024-12-12|WBD|SELL|1|12.49|16.33
2024-12-12|WBD|SELL|2|12.49|41.31
2024-12-12|WBD|SELL|1|12.49|53.8
2024-12-12|WBD|SELL|2|12.49|78.78
2024-12-12|XEL|BUY|1|68.49|10.29
2024-12-13|WY|SELL|2|30.06|70.41
2024-12-13|XOM|SELL|6|110.84|735.45
2024-12-13|WY|SELL|1|30.06|765.51
2024-12-13|WY|SELL|2|30.06|825.63
2024-12-13|EPAM|BUY|3|244.64|91.71
2024-12-13|WY|BUY|3|30.06|1.53
2024-12-16|EXC|SELL|2|36.22|73.97
2024-12-16|XOM|SELL|1|108.47|182.44
2024-12-16|WY|SELL|1|29.65|212.09
2024-12-16|XOM|BUY|1|108.47|103.62
2024-12-16|WYNN|BUY|1|89.68|13.94
2024-12-16|WBD|BUY|1|11.6|2.34
2024-12-17|WY|SELL|1|29.38|31.72
2024-12-17|VICI|SELL|8|30.05|272.12
2024-12-17|GPN|BUY|2|114.7|42.72
2024-12-17|WY|BUY|1|29.38|13.34
2024-12-17|WBD|BUY|1|11.35|1.99
2024-12-18|WY|SELL|1|27.96|29.95
2024-12-18|WY|SELL|11|27.96|337.51
2024-12-18|WY|SELL|1|27.96|365.47
2024-12-18|WY|SELL|1|27.96|393.43
2024-12-18|WY|SELL|1|27.96|421.39
2024-12-18|XOM|SELL|2|106.42|634.23
2024-12-18|WY|SELL|1|27.96|662.19
2024-12-18|ZTS|SELL|2|167.01|996.21
2024-12-18|XYL|SELL|5|116.92|1580.81
2024-12-18|WY|SELL|1|27.96|1608.77
2024-12-18|WY|SELL|1|27.96|1636.73
2024-12-18|WY|SELL|1|27.96|1664.69
2024-12-18|WY|SELL|3|27.96|1748.57
2024-12-18|WBD|SELL|1|10.63|1759.2
2024-12-18|WBD|SELL|1|10.63|1769.83
2024-12-18|ZTS|BUY|2|167.01|1435.81
2024-12-18|XYL|BUY|5|116.92|851.21
2024-12-18|XOM|BUY|7|106.42|106.27
2024-12-18|WYNN|BUY|1|88.7|17.57
2024-12-18|WBD|BUY|1|10.63|6.94
2024-12-19|WY|SELL|1|27.21|34.15
2024-12-19|WY|BUY|1|27.21|6.94
2024-12-30|DIS|SELL|1|110.8|117.74
2024-12-30|FTV|BUY|1|56.55|61.19
2024-12-30|WY|BUY|2|27.89|5.41
