Date|symbol|operation|quantity|price|balance
2024-08-05|WBD|BUY|3|7.88|6.8
2024-08-06|WBD|SELL|1|7.57|14.37
2024-08-06|WBD|BUY|1|7.57|6.8
2024-08-08|WBD|SELL|3|7.02|27.86
2024-08-08|WBD|SELL|1|7.02|34.88
2024-08-08|WY|BUY|1|31.1|3.78
2024-08-14|WY|SELL|1|30.02|33.8
2024-08-14|WY|BUY|1|30.02|3.78
2024-08-19|FMC|SELL|1|65.2|68.98
2024-08-19|VICI|BUY|2|32.09|4.8
2024-09-03|XEL|SELL|1|62.52|67.32
2024-09-03|XEL|BUY|1|62.52|4.8
2024-09-05|ZBH|SELL|1|104.47|109.27
2024-09-05|EXC|BUY|2|38.42|32.43
2024-09-05|WY|BUY|1|30.17|2.26
2024-09-09|AMT|SELL|9|238.53|2149.03
2024-09-09|EQIX|BUY|2|831.8|485.43
2024-09-09|ZBRA|BUY|1|327.93|157.5
2024-09-09|ZBH|BUY|1|104.83|52.67
2024-09-09|WY|BUY|1|30.27|22.4
2024-09-09|WBD|BUY|3|7.3|0.5
2024-09-13|WY|SELL|1|32.45|32.95
2024-09-13|WBD|SELL|3|8.49|58.42
2024-09-13|WY|BUY|1|32.45|25.97
2024-09-13|WBD|BUY|3|8.49|0.5
2024-09-17|ZTS|SELL|11|195.71|2153.31
2024-09-17|ABT|BUY|14|118.13|499.49
2024-09-17|EXPD|BUY|4|123.7|4.69
2024-09-19|WY|SELL|1|33.59|38.28
2024-09-19|WY|BUY|1|33.59|4.69
2024-09-24|DD|SELL|13|36.45|478.54
2024-09-24|BMY|BUY|9|50.94|20.08
2024-09-24|WBD|BUY|2|8.32|3.44
2024-09-26|ZBRA|SELL|5|371.24|1859.64
2024-09-26|UBER|BUY|24|76.69|19.08
2024-09-26|WBD|BUY|2|8.3|2.48
2024-09-27|BWA|SELL|1|36.75|39.23
2024-09-27|WY|BUY|1|33.75|5.48
2024-09-30|XEL|SELL|1|65.3|70.78
2024-09-30|FAST|BUY|1|35.71|35.07
2024-09-30|WY|BUY|1|33.86|1.21
2024-10-02|WBD|SELL|3|7.97|25.12
2024-10-02|WBD|BUY|3|7.97|1.21
2024-10-03|WBD|SELL|2|7.74|16.69
2024-10-03|WBD|SELL|2|7.74|32.17
2024-10-03|WBD|BUY|4|7.74|1.21
2024-10-07|ZBH|SELL|2|102.28|205.77
2024-10-07|ZBH|SELL|1|102.28|308.05
2024-10-07|ZTS|BUY|1|187.28|120.77
2024-10-07|ZBH|BUY|1|102.28|18.49
2024-10-07|WBD|BUY|2|7.72|3.05
2024-10-08|ZBH|SELL|1|101.77|104.82
2024-10-08|AES|BUY|5|18.15|14.07
2024-10-08|WBD|BUY|1|7.72|6.35
2024-10-10|WBD|SELL|3|7.54|28.97
2024-10-10|WBD|BUY|3|7.54|6.35
2024-10-14|ZBRA|SELL|1|377.68|384.03
2024-10-14|PFG|BUY|4|89.71|25.19
2024-10-14|WBD|BUY|3|7.54|2.57
2024-10-18|KIM|SELL|1|24.62|27.19
2024-10-18|WBD|BUY|3|7.82|3.73
2024-10-21|AES|SELL|5|17.21|89.78
2024-10-21|LUV|BUY|2|30.44|28.9
2024-10-21|WBD|BUY|3|7.55|6.25
2024-10-22|WY|SELL|1|31.65|37.9
2024-10-22|WY|SELL|1|31.65|69.55
2024-10-22|WY|SELL|1|31.65|101.2
2024-10-22|XEL|BUY|1|63.68|37.52
2024-10-22|WY|BUY|1|31.65|5.87
2024-10-23|WBD|SELL|4|7.33|35.19
2024-10-23|WBD|SELL|2|7.33|49.85
2024-10-23|WBD|SELL|1|7.33|57.18
2024-10-23|WBD|SELL|3|7.33|79.17
2024-10-23|FCX|BUY|1|47.92|31.25
2024-10-23|WBD|BUY|4|7.33|1.93
2024-10-25|PFG|SELL|4|83.71|336.77
2024-10-25|ZTS|BUY|1|180.01|156.76
2024-10-25|ZBH|BUY|1|102.35|54.41
2024-10-25|WY|BUY|1|31.8|22.61
2024-10-25|WBD|BUY|2|7.6|7.41
2024-10-31|XEL|SELL|1|66.81|74.22
2024-10-31|XEL|SELL|1|66.81|141.03
2024-10-31|UBER|SELL|24|72.05|1870.23
2024-10-31|FCX|SELL|1|45.02|1915.25
2024-10-31|ZTS|BUY|6|178.78|842.57
2024-10-31|ZBRA|BUY|2|381.97|78.63
2024-10-31|XEL|BUY|1|66.81|11.82
2024-10-31|WBD|BUY|1|8.13|3.69
2024-11-04|ZTS|SELL|1|175.18|178.87
2024-11-04|LVS|BUY|3|51.37|24.76
2024-11-04|WBD|BUY|3|8.17|0.25
2024-11-06|BKR|SELL|45|42.74|1923.55
2024-11-06|ZTS|SELL|1|170.37|2093.92
2024-11-06|FAST|SELL|1|41.78|2135.7
2024-11-06|ZTS|SELL|1|170.37|2306.07
2024-11-06|ZTS|BUY|4|170.37|1624.59
2024-11-06|ZBRA|BUY|3|394.02|442.53
2024-11-06|ZBH|BUY|3|110.17|112.02
2024-11-06|XEL|BUY|1|66.49|45.53
2024-11-06|WY|BUY|1|31.42|14.11
2024-11-06|WBD|BUY|1|8.38|5.73
2024-11-07|SRE|SELL|1|89.76|95.49
2024-11-07|WBD|SELL|3|9.37|123.6
2024-11-07|WBD|SELL|3|9.37|151.71
2024-11-07|WBD|SELL|3|9.37|179.82
2024-11-07|WBD|SELL|4|9.37|217.3
2024-11-07|WBD|SELL|2|9.37|236.04
2024-11-07|WBD|SELL|1|9.37|245.41
2024-11-07|PTC|BUY|1|190.05|55.36
2024-11-07|WY|BUY|1|31.74|23.62
2024-11-07|WBD|BUY|2|9.37|4.88
2024-11-11|BMY|SELL|9|59.82|543.26
2024-11-11|ZTS|BUY|3|176.15|14.81
2024-11-11|WBD|BUY|1|9.33|5.48
2024-11-12|WY|SELL|1|30.68|36.16
2024-11-12|WY|BUY|1|30.68|5.48
2024-11-13|WBD|SELL|3|9.72|34.64
2024-11-13|WBD|SELL|1|9.72|44.36
2024-11-13|WY|BUY|1|30.89|13.47
2024-11-13|WBD|BUY|1|9.72|3.75
2024-11-14|LVS|SELL|3|48.53|149.34
2024-11-14|EQT|BUY|3|42.86|20.76
2024-11-14|WBD|BUY|2|9.86|1.04
2024-11-15|WBD|SELL|1|9.22|10.26
2024-11-15|WBD|SELL|2|9.22|28.7
2024-11-15|WBD|BUY|3|9.22|1.04
2024-11-25|EQIX|SELL|2|974.35|1949.74
2024-11-25|ROK|BUY|6|298.7|157.54
2024-11-25|MNST|BUY|2|54.98|47.58
2024-11-25|WY|BUY|1|32.23|15.35
2024-11-25|WBD|BUY|1|10.4|4.95
2024-11-27|XEL|SELL|1|72.92|77.87
2024-11-27|XEL|BUY|1|72.92|4.95
2024-12-04|WBD|SELL|3|10.65|36.9
2024-12-04|WY|BUY|1|31.24|5.66
2024-12-09|XEL|SELL|1|69.11|74.77
2024-12-09|XEL|BUY|1|69.11|5.66
2024-12-10|WBD|SELL|2|10.89|27.44
2024-12-10|WBD|SELL|1|10.89|38.33
2024-12-10|WY|BUY|1|30.92|7.41
2024-12-11|MNST|SELL|2|52.1|111.61
2024-12-11|ZBH|BUY|1|106.91|4.7
2024-12-12|WY|SELL|1|30.4|35.1
2024-12-12|WBD|SELL|1|12.49|47.59
2024-12-12|WY|BUY|1|30.4|17.19
2024-12-12|WBD|BUY|1|12.49|4.7
2024-12-13|WY|SELL|1|30.06|34.76
2024-12-13|WY|SELL|1|30.06|64.82
2024-12-13|WY|SELL|1|30.06|94.88
2024-12-13|XEL|BUY|1|68.12|26.76
2024-12-13|WBD|BUY|2|12.07|2.62
2024-12-16|EXC|SELL|2|36.22|75.06
2024-12-16|WY|SELL|1|29.65|104.71
2024-12-16|WY|SELL|1|29.65|134.36
2024-12-16|WBD|SELL|1|11.6|145.96
2024-12-16|YUM|BUY|1|135.05|10.91
2024-12-16|F|BUY|1|9.99|0.92
2024-12-17|WY|SELL|1|29.38|30.3
2024-12-17|VICI|SELL|2|30.05|90.4
2024-12-17|EXPD|SELL|4|115.92|554.08
2024-12-17|WBD|SELL|2|11.35|576.78
2024-12-17|GPN|BUY|5|114.7|3.28
2024-12-18|WY|SELL|1|27.96|31.24
2024-12-18|WY|SELL|1|27.96|59.2
2024-12-18|WY|SELL|1|27.96|87.16
2024-12-18|WY|SELL|1|27.96|115.12
2024-12-18|ABT|SELL|14|111.93|1682.14
2024-12-18|ZTS|SELL|6|167.01|2684.2
2024-12-18|ZTS|SELL|3|167.01|3185.23
2024-12-18|WY|SELL|1|27.96|3213.19
2024-12-18|WY|SELL|1|27.96|3241.15
2024-12-18|WY|SELL|1|27.96|3269.11
2024-12-18|WY|SELL|1|27.96|3297.07
2024-12-18|ZTS|BUY|10|167.01|1626.97
2024-12-18|ZBRA|BUY|1|383.47|1243.5
2024-12-18|ZBH|BUY|11|105.86|79.04
2024-12-18|XEL|BUY|1|66.4|12.64
2024-12-18|WBD|BUY|1|10.63|2.01
