Date|symbol|sector|quantity|buy_price|price
2024-01-03|WBD|Broadcasting - Communication Services|2|11.3|11.3
2024-01-11|CVX|Integrated Oil & Gas - Energy|6|149.48|145.28
2024-01-11|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|93.9
2024-01-11|ZTS|Pharmaceuticals - Health Care|5|196.57|196.71
2024-01-11|ZBH|Health Care Equipment - Health Care|8|121.39|122.38
2024-01-11|YUM|Restaurants - Consumer Discretionary|7|129.03|129.0
2024-01-11|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.67
2024-01-11|XOM|Integrated Oil & Gas - Energy|1|102.36|98.67
2024-01-11|XEL|Multi-Utilities - Utilities|15|63.47|61.0
2024-01-11|WY|Timber REITs - Real Estate|28|34.79|33.85
2024-01-11|WTW|Insurance Brokers - Financials|4|239.95|247.07
2024-01-11|WST|Health Care Supplies - Health Care|1|348.69|354.63
2024-01-11|WRB|Property & Casualty Insurance - Financials|5|48.1|48.59
2024-01-11|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|155.39
2024-01-11|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|34.07
2024-01-11|WBD|Broadcasting - Communication Services|2|10.54|10.54
2024-01-16|CVX|Integrated Oil & Gas - Energy|6|149.48|143.69
2024-01-16|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.56
2024-01-16|ZTS|Pharmaceuticals - Health Care|5|196.57|192.99
2024-01-16|ZBH|Health Care Equipment - Health Care|8|121.39|122.64
2024-01-16|YUM|Restaurants - Consumer Discretionary|7|129.03|129.81
2024-01-16|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|110.96
2024-01-16|XOM|Integrated Oil & Gas - Energy|1|102.36|97.69
2024-01-16|XEL|Multi-Utilities - Utilities|15|63.47|60.91
2024-01-16|WY|Timber REITs - Real Estate|28|34.79|33.07
2024-01-16|WTW|Insurance Brokers - Financials|4|239.95|245.79
2024-01-16|WST|Health Care Supplies - Health Care|1|348.69|346.5
2024-01-16|WRB|Property & Casualty Insurance - Financials|5|48.1|48.87
2024-01-16|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|154.12
2024-01-16|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.11
2024-01-16|WBD|Broadcasting - Communication Services|2|10.54|10.35
2024-01-16|WBD|Broadcasting - Communication Services|1|10.35|10.35
2024-01-17|CVX|Integrated Oil & Gas - Energy|6|149.48|143.12
2024-01-17|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|91.16
2024-01-17|ZTS|Pharmaceuticals - Health Care|5|196.57|190.9
2024-01-17|ZBH|Health Care Equipment - Health Care|8|121.39|122.23
2024-01-17|YUM|Restaurants - Consumer Discretionary|7|129.03|129.08
2024-01-17|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|109.69
2024-01-17|WTW|Insurance Brokers - Financials|4|239.95|247.07
2024-01-17|WST|Health Care Supplies - Health Care|1|348.69|339.51
2024-01-17|WRB|Property & Casualty Insurance - Financials|5|48.1|49.15
2024-01-17|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|152.0
2024-01-17|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|32.71
2024-01-17|WBD|Broadcasting - Communication Services|2|10.54|10.16
2024-01-17|WBD|Broadcasting - Communication Services|1|10.35|10.16
2024-01-17|FOXA|Broadcasting - Communication Services|31|30.64|30.64
2024-01-17|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|53.69
2024-01-17|WY|Timber REITs - Real Estate|1|32.47|32.47
2024-01-17|HBAN|Regional Banks - Financials|1|12.24|12.24
2024-01-18|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.1
2024-01-18|ZTS|Pharmaceuticals - Health Care|5|196.57|190.5
2024-01-18|ZBH|Health Care Equipment - Health Care|8|121.39|123.83
2024-01-18|YUM|Restaurants - Consumer Discretionary|7|129.03|130.46
2024-01-18|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.4
2024-01-18|WTW|Insurance Brokers - Financials|4|239.95|247.77
2024-01-18|WST|Health Care Supplies - Health Care|1|348.69|342.87
2024-01-18|WRB|Property & Casualty Insurance - Financials|5|48.1|49.59
2024-01-18|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|151.8
2024-01-18|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|32.75
2024-01-18|WBD|Broadcasting - Communication Services|2|10.54|10.28
2024-01-18|WBD|Broadcasting - Communication Services|1|10.35|10.28
2024-01-18|FOXA|Broadcasting - Communication Services|31|30.64|30.87
2024-01-18|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|54.41
2024-01-18|WY|Timber REITs - Real Estate|1|32.47|32.59
2024-01-18|HBAN|Regional Banks - Financials|1|12.24|12.24
2024-01-18|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|249.59
2024-01-18|XOM|Integrated Oil & Gas - Energy|1|96.8|96.8
2024-01-24|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|94.29
2024-01-24|ZBH|Health Care Equipment - Health Care|8|121.39|120.52
2024-01-24|YUM|Restaurants - Consumer Discretionary|7|129.03|129.44
2024-01-24|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.7
2024-01-24|WTW|Insurance Brokers - Financials|4|239.95|250.99
2024-01-24|WST|Health Care Supplies - Health Care|1|348.69|348.71
2024-01-24|WRB|Property & Casualty Insurance - Financials|5|48.1|51.79
2024-01-24|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|155.1
2024-01-24|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.27
2024-01-24|WBD|Broadcasting - Communication Services|2|10.54|10.41
2024-01-24|WBD|Broadcasting - Communication Services|1|10.35|10.41
2024-01-24|FOXA|Broadcasting - Communication Services|31|30.64|31.41
2024-01-24|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|53.5
2024-01-24|WY|Timber REITs - Real Estate|1|32.47|33.13
2024-01-24|HBAN|Regional Banks - Financials|1|12.24|13.08
2024-01-24|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|254.17
2024-01-24|XOM|Integrated Oil & Gas - Energy|1|96.8|99.6
2024-01-24|ZTS|Pharmaceuticals - Health Care|5|186.07|186.07
2024-01-25|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|96.41
2024-01-25|ZBH|Health Care Equipment - Health Care|8|121.39|121.96
2024-01-25|YUM|Restaurants - Consumer Discretionary|7|129.03|130.22
2024-01-25|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|112.98
2024-01-25|WTW|Insurance Brokers - Financials|4|239.95|250.72
2024-01-25|WST|Health Care Supplies - Health Care|1|348.69|354.22
2024-01-25|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|157.27
2024-01-25|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.79
2024-01-25|WBD|Broadcasting - Communication Services|2|10.54|10.58
2024-01-25|WBD|Broadcasting - Communication Services|1|10.35|10.58
2024-01-25|FOXA|Broadcasting - Communication Services|31|30.64|32.13
2024-01-25|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|54.28
2024-01-25|WY|Timber REITs - Real Estate|1|32.47|33.32
2024-01-25|HBAN|Regional Banks - Financials|1|12.24|12.94
2024-01-25|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|256.99
2024-01-25|XOM|Integrated Oil & Gas - Energy|1|96.8|102.13
2024-01-25|ZTS|Pharmaceuticals - Health Care|5|186.07|187.32
2024-01-25|PG|Personal Care Products - Consumer Staples|1|155.62|155.62
2024-01-25|XOM|Integrated Oil & Gas - Energy|1|102.13|102.13
2024-01-25|VTRS|Pharmaceuticals - Health Care|2|11.74|11.74
2024-02-05|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|97.49
2024-02-05|ZBH|Health Care Equipment - Health Care|8|121.39|125.36
2024-02-05|YUM|Restaurants - Consumer Discretionary|7|129.03|126.33
2024-02-05|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|114.08
2024-02-05|WTW|Insurance Brokers - Financials|4|239.95|250.46
2024-02-05|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|171.12
2024-02-05|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.48
2024-02-05|WBD|Broadcasting - Communication Services|2|10.54|10.07
2024-02-05|WBD|Broadcasting - Communication Services|1|10.35|10.07
2024-02-05|FOXA|Broadcasting - Communication Services|31|30.64|31.41
2024-02-05|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.22
2024-02-05|WY|Timber REITs - Real Estate|1|32.47|32.37
2024-02-05|HBAN|Regional Banks - Financials|1|12.24|12.4
2024-02-05|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|242.07
2024-02-05|XOM|Integrated Oil & Gas - Energy|1|96.8|101.55
2024-02-05|ZTS|Pharmaceuticals - Health Care|5|186.07|190.17
2024-02-05|PG|Personal Care Products - Consumer Staples|1|155.62|158.21
2024-02-05|XOM|Integrated Oil & Gas - Energy|1|102.13|101.55
2024-02-05|VTRS|Pharmaceuticals - Health Care|2|11.74|11.58
2024-02-05|CEG|Electric Utilities - Utilities|3|127.03|127.03
2024-02-05|VTRS|Pharmaceuticals - Health Care|1|11.58|11.58
2024-02-06|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|100.06
2024-02-06|ZBH|Health Care Equipment - Health Care|8|121.39|127.6
2024-02-06|YUM|Restaurants - Consumer Discretionary|7|129.03|127.27
2024-02-06|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|119.56
2024-02-06|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|166.64
2024-02-06|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|34.07
2024-02-06|WBD|Broadcasting - Communication Services|2|10.54|10.07
2024-02-06|WBD|Broadcasting - Communication Services|1|10.35|10.07
2024-02-06|FOXA|Broadcasting - Communication Services|31|30.64|31.62
2024-02-06|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.6
2024-02-06|WY|Timber REITs - Real Estate|1|32.47|32.81
2024-02-06|HBAN|Regional Banks - Financials|1|12.24|12.37
2024-02-06|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|242.49
2024-02-06|XOM|Integrated Oil & Gas - Energy|1|96.8|102.25
2024-02-06|ZTS|Pharmaceuticals - Health Care|5|186.07|196.14
2024-02-06|PG|Personal Care Products - Consumer Staples|1|155.62|158.96
2024-02-06|XOM|Integrated Oil & Gas - Energy|1|102.13|102.25
2024-02-06|VTRS|Pharmaceuticals - Health Care|2|11.74|11.89
2024-02-06|CEG|Electric Utilities - Utilities|3|127.03|131.01
2024-02-06|VTRS|Pharmaceuticals - Health Care|1|11.58|11.89
2024-02-06|ODFL|Cargo Ground Transportation - Industrials|4|212.77|212.77
2024-02-06|XOM|Integrated Oil & Gas - Energy|2|102.25|102.25
2024-02-06|WBD|Broadcasting - Communication Services|1|10.07|10.07
2024-02-06|VTRS|Pharmaceuticals - Health Care|1|11.89|11.89
2024-02-07|WYNN|Casinos & Gaming - Consumer Discretionary|10|94.6|99.83
2024-02-07|ZBH|Health Care Equipment - Health Care|8|121.39|127.55
2024-02-07|YUM|Restaurants - Consumer Discretionary|7|129.03|129.64
2024-02-07|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.35
2024-02-07|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.59
2024-02-07|BWA|Automotive Parts & Equipment - Consumer Discretionary|3|34.03|33.83
2024-02-07|FOXA|Broadcasting - Communication Services|31|30.64|29.47
2024-02-07|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.46
2024-02-07|WY|Timber REITs - Real Estate|1|32.47|32.86
2024-02-07|HBAN|Regional Banks - Financials|1|12.24|12.35
2024-02-07|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|247.11
2024-02-07|XOM|Integrated Oil & Gas - Energy|1|96.8|102.22
2024-02-07|ZTS|Pharmaceuticals - Health Care|5|186.07|197.09
2024-02-07|PG|Personal Care Products - Consumer Staples|1|155.62|159.12
2024-02-07|XOM|Integrated Oil & Gas - Energy|1|102.13|102.22
2024-02-07|VTRS|Pharmaceuticals - Health Care|2|11.74|11.74
2024-02-07|CEG|Electric Utilities - Utilities|3|127.03|132.5
2024-02-07|VTRS|Pharmaceuticals - Health Care|1|11.58|11.74
2024-02-07|ODFL|Cargo Ground Transportation - Industrials|4|212.77|216.23
2024-02-07|XOM|Integrated Oil & Gas - Energy|2|102.25|102.22
2024-02-07|WBD|Broadcasting - Communication Services|1|10.07|9.75
2024-02-07|VTRS|Pharmaceuticals - Health Care|1|11.89|11.74
2024-02-07|WBD|Broadcasting - Communication Services|3|9.75|9.75
2024-02-08|ZBH|Health Care Equipment - Health Care|8|121.39|123.04
2024-02-08|YUM|Restaurants - Consumer Discretionary|7|129.03|130.4
2024-02-08|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|122.38
2024-02-08|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.68
2024-02-08|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.46
2024-02-08|WY|Timber REITs - Real Estate|1|32.47|33.01
2024-02-08|HBAN|Regional Banks - Financials|1|12.24|12.32
2024-02-08|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|247.12
2024-02-08|XOM|Integrated Oil & Gas - Energy|1|96.8|103.97
2024-02-08|ZTS|Pharmaceuticals - Health Care|5|186.07|195.75
2024-02-08|PG|Personal Care Products - Consumer Staples|1|155.62|158.64
2024-02-08|XOM|Integrated Oil & Gas - Energy|1|102.13|103.97
2024-02-08|VTRS|Pharmaceuticals - Health Care|2|11.74|11.56
2024-02-08|CEG|Electric Utilities - Utilities|3|127.03|130.72
2024-02-08|VTRS|Pharmaceuticals - Health Care|1|11.58|11.56
2024-02-08|ODFL|Cargo Ground Transportation - Industrials|4|212.77|217.58
2024-02-08|XOM|Integrated Oil & Gas - Energy|2|102.25|103.97
2024-02-08|WBD|Broadcasting - Communication Services|1|10.07|9.83
2024-02-08|VTRS|Pharmaceuticals - Health Care|1|11.89|11.56
2024-02-08|WBD|Broadcasting - Communication Services|3|9.75|9.83
2024-02-08|SNPS|Application Software - Information Technology|1|570.69|570.69
2024-02-08|EG|Reinsurance - Financials|2|354.56|354.56
2024-02-08|PLTR|Internet Services & Infrastructure - Information Technology|31|24.51|24.51
2024-02-08|WBD|Broadcasting - Communication Services|1|9.83|9.83
2024-02-13|ZBH|Health Care Equipment - Health Care|8|121.39|123.16
2024-02-13|YUM|Restaurants - Consumer Discretionary|7|129.03|131.21
2024-02-13|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|121.73
2024-02-13|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|169.88
2024-02-13|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.38
2024-02-13|WY|Timber REITs - Real Estate|1|32.47|32.84
2024-02-13|HBAN|Regional Banks - Financials|1|12.24|12.34
2024-02-13|ZBRA|Electronic Equipment & Instruments - Information Technology|3|249.59|245.8
2024-02-13|XOM|Integrated Oil & Gas - Energy|1|96.8|101.34
2024-02-13|ZTS|Pharmaceuticals - Health Care|5|186.07|183.49
2024-02-13|PG|Personal Care Products - Consumer Staples|1|155.62|156.27
2024-02-13|XOM|Integrated Oil & Gas - Energy|1|102.13|101.34
2024-02-13|VTRS|Pharmaceuticals - Health Care|2|11.74|11.97
2024-02-13|CEG|Electric Utilities - Utilities|3|127.03|127.91
2024-02-13|VTRS|Pharmaceuticals - Health Care|1|11.58|11.97
2024-02-13|ODFL|Cargo Ground Transportation - Industrials|4|212.77|211.97
2024-02-13|XOM|Integrated Oil & Gas - Energy|2|102.25|101.34
2024-02-13|VTRS|Pharmaceuticals - Health Care|1|11.89|11.97
2024-02-13|WBD|Broadcasting - Communication Services|3|9.75|9.54
2024-02-13|SNPS|Application Software - Information Technology|1|570.69|548.53
2024-02-13|EG|Reinsurance - Financials|2|354.56|368.16
2024-02-13|PLTR|Internet Services & Infrastructure - Information Technology|31|24.51|24.01
2024-02-13|WBD|Broadcasting - Communication Services|1|9.83|9.54
2024-02-13|WBD|Broadcasting - Communication Services|1|9.54|9.54
2024-02-15|ZBH|Health Care Equipment - Health Care|8|121.39|124.4
2024-02-15|YUM|Restaurants - Consumer Discretionary|7|129.03|135.4
2024-02-15|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|124.42
2024-02-15|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|171.31
2024-02-15|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.43
2024-02-15|WY|Timber REITs - Real Estate|1|32.47|33.42
2024-02-15|HBAN|Regional Banks - Financials|1|12.24|12.84
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|96.8|103.73
2024-02-15|ZTS|Pharmaceuticals - Health Care|5|186.07|189.65
2024-02-15|PG|Personal Care Products - Consumer Staples|1|155.62|157.01
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|102.13|103.73
2024-02-15|VTRS|Pharmaceuticals - Health Care|2|11.74|12.82
2024-02-15|CEG|Electric Utilities - Utilities|3|127.03|131.5
2024-02-15|ODFL|Cargo Ground Transportation - Industrials|4|212.77|216.16
2024-02-15|XOM|Integrated Oil & Gas - Energy|2|102.25|103.73
2024-02-15|VTRS|Pharmaceuticals - Health Care|1|11.89|12.82
2024-02-15|WBD|Broadcasting - Communication Services|3|9.75|10.14
2024-02-15|SNPS|Application Software - Information Technology|1|570.69|557.83
2024-02-15|EG|Reinsurance - Financials|2|354.56|374.38
2024-02-15|PLTR|Internet Services & Infrastructure - Information Technology|31|24.51|25.41
2024-02-15|WBD|Broadcasting - Communication Services|1|9.83|10.14
2024-02-15|WBD|Broadcasting - Communication Services|1|9.54|10.14
2024-02-15|CRL|Life Sciences Tools & Services - Health Care|3|245.4|245.4
2024-02-15|XOM|Integrated Oil & Gas - Energy|1|103.73|103.73
2024-02-15|WBD|Broadcasting - Communication Services|2|10.14|10.14
2024-02-16|ZBH|Health Care Equipment - Health Care|8|121.39|124.71
2024-02-16|YUM|Restaurants - Consumer Discretionary|7|129.03|134.55
2024-02-16|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.79
2024-02-16|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|170.01
2024-02-16|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|56.79
2024-02-16|WY|Timber REITs - Real Estate|1|32.47|32.99
2024-02-16|HBAN|Regional Banks - Financials|1|12.24|12.87
2024-02-16|XOM|Integrated Oil & Gas - Energy|1|96.8|103.73
2024-02-16|ZTS|Pharmaceuticals - Health Care|5|186.07|188.39
2024-02-16|PG|Personal Care Products - Consumer Staples|1|155.62|157.51
2024-02-16|XOM|Integrated Oil & Gas - Energy|1|102.13|103.73
2024-02-16|CEG|Electric Utilities - Utilities|3|127.03|131.16
2024-02-16|ODFL|Cargo Ground Transportation - Industrials|4|212.77|211.73
2024-02-16|XOM|Integrated Oil & Gas - Energy|2|102.25|103.73
2024-02-16|VTRS|Pharmaceuticals - Health Care|1|11.89|13.06
2024-02-16|WBD|Broadcasting - Communication Services|3|9.75|9.83
2024-02-16|SNPS|Application Software - Information Technology|1|570.69|552.91
2024-02-16|EG|Reinsurance - Financials|2|354.56|367.87
2024-02-16|PLTR|Internet Services & Infrastructure - Information Technology|31|24.51|24.44
2024-02-16|WBD|Broadcasting - Communication Services|1|9.83|9.83
2024-02-16|WBD|Broadcasting - Communication Services|1|9.54|9.83
2024-02-16|CRL|Life Sciences Tools & Services - Health Care|3|245.4|244.96
2024-02-16|XOM|Integrated Oil & Gas - Energy|1|103.73|103.73
2024-02-16|WBD|Broadcasting - Communication Services|2|10.14|9.83
2024-02-16|WBD|Broadcasting - Communication Services|3|9.83|9.83
2024-02-20|ZBH|Health Care Equipment - Health Care|8|121.39|124.98
2024-02-20|YUM|Restaurants - Consumer Discretionary|7|129.03|133.95
2024-02-20|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|124.1
2024-02-20|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|164.29
2024-02-20|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|58.62
2024-02-20|WY|Timber REITs - Real Estate|1|32.47|33.06
2024-02-20|HBAN|Regional Banks - Financials|1|12.24|12.76
2024-02-20|XOM|Integrated Oil & Gas - Energy|1|96.8|102.75
2024-02-20|ZTS|Pharmaceuticals - Health Care|5|186.07|186.55
2024-02-20|PG|Personal Care Products - Consumer Staples|1|155.62|158.51
2024-02-20|XOM|Integrated Oil & Gas - Energy|1|102.13|102.75
2024-02-20|CEG|Electric Utilities - Utilities|3|127.03|131.8
2024-02-20|ODFL|Cargo Ground Transportation - Industrials|4|212.77|209.71
2024-02-20|XOM|Integrated Oil & Gas - Energy|2|102.25|102.75
2024-02-20|WBD|Broadcasting - Communication Services|3|9.75|9.89
2024-02-20|SNPS|Application Software - Information Technology|1|570.69|547.98
2024-02-20|EG|Reinsurance - Financials|2|354.56|368.11
2024-02-20|PLTR|Internet Services & Infrastructure - Information Technology|31|24.51|23.4
2024-02-20|WBD|Broadcasting - Communication Services|1|9.83|9.89
2024-02-20|WBD|Broadcasting - Communication Services|1|9.54|9.89
2024-02-20|CRL|Life Sciences Tools & Services - Health Care|3|245.4|238.94
2024-02-20|XOM|Integrated Oil & Gas - Energy|1|103.73|102.75
2024-02-20|WBD|Broadcasting - Communication Services|2|10.14|9.89
2024-02-20|WBD|Broadcasting - Communication Services|3|9.83|9.89
2024-02-20|WBD|Broadcasting - Communication Services|1|9.89|9.89
2024-02-21|ZBH|Health Care Equipment - Health Care|8|121.39|128.35
2024-02-21|YUM|Restaurants - Consumer Discretionary|7|129.03|135.23
2024-02-21|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.49
2024-02-21|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|166.05
2024-02-21|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|57.9
2024-02-21|WY|Timber REITs - Real Estate|1|32.47|33.16
2024-02-21|HBAN|Regional Banks - Financials|1|12.24|12.87
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|96.8|104.85
2024-02-21|ZTS|Pharmaceuticals - Health Care|5|186.07|188.38
2024-02-21|PG|Personal Care Products - Consumer Staples|1|155.62|160.4
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|102.13|104.85
2024-02-21|CEG|Electric Utilities - Utilities|3|127.03|131.4
2024-02-21|ODFL|Cargo Ground Transportation - Industrials|4|212.77|212.21
2024-02-21|XOM|Integrated Oil & Gas - Energy|2|102.25|104.85
2024-02-21|WBD|Broadcasting - Communication Services|3|9.75|9.57
2024-02-21|SNPS|Application Software - Information Technology|1|570.69|543.57
2024-02-21|EG|Reinsurance - Financials|2|354.56|361.9
2024-02-21|WBD|Broadcasting - Communication Services|1|9.83|9.57
2024-02-21|WBD|Broadcasting - Communication Services|1|9.54|9.57
2024-02-21|CRL|Life Sciences Tools & Services - Health Care|3|245.4|241.1
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|103.73|104.85
2024-02-21|WBD|Broadcasting - Communication Services|3|9.83|9.57
2024-02-21|WBD|Broadcasting - Communication Services|1|9.89|9.57
2024-02-21|EL|Personal Care Products - Consumer Staples|4|147.48|147.48
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|104.85|104.85
2024-02-21|WY|Timber REITs - Real Estate|1|33.16|33.16
2024-02-22|ZBH|Health Care Equipment - Health Care|8|121.39|128.54
2024-02-22|YUM|Restaurants - Consumer Discretionary|7|129.03|137.33
2024-02-22|MPC|Oil & Gas Refining & Marketing - Energy|4|157.89|167.75
2024-02-22|WMT|Consumer Staples Merchandise Retail - Consumer Staples|17|53.69|58.47
2024-02-22|WY|Timber REITs - Real Estate|1|32.47|33.69
2024-02-22|HBAN|Regional Banks - Financials|1|12.24|12.86
2024-02-22|XOM|Integrated Oil & Gas - Energy|1|96.8|104.76
2024-02-22|ZTS|Pharmaceuticals - Health Care|5|186.07|196.66
2024-02-22|PG|Personal Care Products - Consumer Staples|1|155.62|160.56
2024-02-22|XOM|Integrated Oil & Gas - Energy|1|102.13|104.76
2024-02-22|CEG|Electric Utilities - Utilities|3|127.03|133.39
2024-02-22|ODFL|Cargo Ground Transportation - Industrials|4|212.77|218.46
2024-02-22|XOM|Integrated Oil & Gas - Energy|2|102.25|104.76
2024-02-22|WBD|Broadcasting - Communication Services|3|9.75|9.56
2024-02-22|SNPS|Application Software - Information Technology|1|570.69|580.9
2024-02-22|EG|Reinsurance - Financials|2|354.56|370.45
2024-02-22|WBD|Broadcasting - Communication Services|1|9.83|9.56
2024-02-22|WBD|Broadcasting - Communication Services|1|9.54|9.56
2024-02-22|CRL|Life Sciences Tools & Services - Health Care|3|245.4|246.9
2024-02-22|XOM|Integrated Oil & Gas - Energy|1|103.73|104.76
2024-02-22|WBD|Broadcasting - Communication Services|3|9.83|9.56
2024-02-22|WBD|Broadcasting - Communication Services|1|9.89|9.56
2024-02-22|EL|Personal Care Products - Consumer Staples|4|147.48|148.67
2024-02-22|XOM|Integrated Oil & Gas - Energy|1|104.85|104.76
2024-02-22|WY|Timber REITs - Real Estate|1|33.16|33.69
2024-02-22|OKE|Oil & Gas Storage & Transportation - Energy|13|73.72|73.72
2024-02-22|DAL|Passenger Airlines - Industrials|1|42.12|42.12
