Date|symbol|operation|quantity|price|balance
2024-06-14|CCL|SELL|121|15.34|3740.78
2024-06-14|HLT|BUY|9|210.32|1847.9
2024-06-14|ZTS|BUY|10|170.55|142.4
2024-06-14|ZBH|BUY|1|107.19|35.21
2024-06-14|WY|BUY|1|29.0|6.21
2024-06-18|TPR|SELL|43|41.01|1769.64
2024-06-18|BG|BUY|17|102.44|28.16
2024-06-18|WBD|BUY|4|6.99|0.2
2024-06-20|WY|SELL|1|28.64|28.84
2024-06-20|WY|BUY|1|28.64|0.2
2024-06-25|WY|SELL|1|28.28|28.48
2024-06-25|WY|BUY|1|28.28|0.2
2024-07-01|WY|SELL|1|27.56|27.76
2024-07-01|WY|BUY|1|27.56|0.2
2024-07-02|WY|SELL|1|27.48|27.68
2024-07-02|WY|BUY|1|27.48|0.2
2024-07-03|WY|SELL|1|27.05|27.25
2024-07-03|WY|BUY|1|27.05|0.2
2024-07-17|WBD|SELL|4|8.32|33.48
2024-07-17|WY|BUY|1|30.49|2.99
2024-07-18|WBD|SELL|1|8.52|11.51
2024-07-18|WBD|BUY|1|8.52|2.99
2024-07-25|SNPS|SELL|3|538.72|1619.15
2024-07-25|WBD|SELL|1|7.99|1627.14
2024-07-25|MAS|BUY|21|75.84|34.5
2024-07-25|WY|BUY|1|30.31|4.19
2024-07-26|XEL|SELL|1|57.36|61.55
2024-07-26|WY|SELL|1|31.6|93.15
2024-07-26|BMY|BUY|1|50.45|42.7
2024-07-26|FE|BUY|1|40.94|1.76
2024-07-30|WY|SELL|1|31.76|33.52
2024-07-30|WY|SELL|1|31.76|65.28
2024-07-30|XEL|BUY|1|58.63|6.65
2024-07-31|BMY|SELL|1|47.56|54.21
2024-07-31|PPL|BUY|1|29.72|24.49
2024-07-31|WBD|BUY|2|8.65|7.19
2024-08-02|NFLX|SELL|1|61.36|68.55
2024-08-02|HRL|BUY|2|32.87|2.81
2024-08-05|BG|SELL|17|95.41|1624.78
2024-08-05|WBD|SELL|2|7.88|1640.54
2024-08-05|MOH|BUY|4|346.97|252.66
2024-08-05|PEP|BUY|1|174.04|78.62
2024-08-05|IPG|BUY|2|29.53|19.56
2024-08-05|WBD|BUY|2|7.88|3.8
2024-08-07|EMR|SELL|1|99.54|103.34
2024-08-07|KVUE|BUY|5|20.62|0.24
2024-08-08|WBD|SELL|2|7.02|14.28
2024-08-08|WBD|BUY|2|7.02|0.24
2024-08-15|AVB|SELL|10|214.68|2147.04
2024-08-15|SBUX|BUY|18|94.88|439.2
2024-08-15|MPC|BUY|2|180.75|77.7
2024-08-15|BALL|BUY|1|63.0|14.7
2024-08-15|WBD|BUY|2|7.24|0.22
2024-08-20|MPC|SELL|2|171.61|343.44
2024-08-20|ENPH|BUY|2|116.98|109.48
2024-08-20|XEL|BUY|1|59.99|49.49
2024-08-20|WY|BUY|1|30.11|19.38
2024-08-20|WBD|BUY|2|7.77|3.84
2024-08-26|WBD|SELL|2|8.23|20.3
2024-08-26|WBD|BUY|2|8.23|3.84
2024-08-29|PCG|SELL|1|19.6|23.44
2024-08-29|WBD|SELL|2|7.73|38.9
2024-08-29|WY|BUY|1|30.49|8.41
2024-08-29|WBD|BUY|1|7.73|0.68
2024-09-03|WBD|SELL|2|7.36|15.4
2024-09-03|WBD|BUY|2|7.36|0.68
2024-09-04|HRL|SELL|2|31.01|62.7
2024-09-04|WBD|SELL|1|7.32|70.02
2024-09-04|TSCO|BUY|1|54.54|15.48
2024-09-04|WBD|BUY|2|7.32|0.84
2024-09-06|MOH|SELL|4|327.48|1310.76
2024-09-06|ENPH|SELL|2|108.65|1528.06
2024-09-06|RJF|BUY|13|115.2|30.46
2024-09-06|WY|BUY|1|30.35|0.11
2024-09-11|WBD|SELL|2|6.94|13.99
2024-09-11|WBD|SELL|2|6.94|27.87
2024-09-11|WBD|BUY|4|6.94|0.11
2024-09-13|WBD|SELL|2|8.49|17.09
2024-09-13|WBD|SELL|4|8.49|51.05
2024-09-13|UAL|BUY|1|50.22|0.83
2024-09-17|WY|SELL|1|33.25|34.08
2024-09-17|NCLH|BUY|1|19.76|14.32
2024-09-17|WBD|BUY|1|8.45|5.87
2024-09-18|ZTS|SELL|10|196.48|1970.67
2024-09-18|ALGN|BUY|7|253.01|199.6
2024-09-18|HST|BUY|11|17.88|2.92
2024-09-19|MET|SELL|1|81.09|84.01
2024-09-19|SYF|BUY|1|51.03|32.98
2024-09-19|CNP|BUY|1|28.26|4.72
2024-09-24|DD|SELL|3|36.45|114.07
2024-09-24|SYF|SELL|1|48.21|162.28
2024-09-24|LW|BUY|2|64.84|32.6
2024-09-24|WBD|BUY|3|8.32|7.64
2024-09-26|UAL|SELL|1|58.85|66.49
2024-09-26|WDC|BUY|1|53.26|13.23
2024-09-26|WBD|BUY|1|8.3|4.93
2024-10-01|WDC|SELL|1|50.46|55.39
2024-10-01|WY|BUY|1|33.7|21.69
2024-10-01|WBD|BUY|2|8.16|5.37
2024-10-02|WBD|SELL|1|7.97|13.34
2024-10-02|ALGN|SELL|7|238.06|1679.76
2024-10-02|NVDA|BUY|14|118.85|15.86
2024-10-02|WBD|BUY|1|7.97|7.89
2024-10-03|WBD|SELL|3|7.74|31.11
2024-10-03|WBD|SELL|1|7.74|38.85
2024-10-03|WBD|SELL|2|7.74|54.33
2024-10-03|F|BUY|5|10.45|2.08
2024-10-08|ZBH|SELL|1|101.77|103.85
2024-10-08|MGM|BUY|2|39.81|24.23
2024-10-08|WBD|BUY|3|7.72|1.07
2024-10-09|NCLH|SELL|1|23.07|24.14
2024-10-09|WBD|BUY|3|7.73|0.95
2024-10-10|WBD|SELL|1|7.54|8.49
2024-10-10|WBD|BUY|1|7.54|0.95
2024-10-14|NVDA|SELL|14|138.07|1933.93
2024-10-14|SLB|BUY|43|44.7|11.83
2024-10-14|WBD|BUY|1|7.54|4.29
2024-10-15|RJF|SELL|13|133.14|1735.11
2024-10-15|SNPS|BUY|3|517.56|182.43
2024-10-15|ZBH|BUY|1|104.6|77.83
2024-10-15|XEL|BUY|1|63.43|14.4
2024-10-15|WBD|BUY|1|7.6|6.8
2024-10-18|LW|SELL|2|78.22|163.24
2024-10-18|SLB|SELL|43|41.92|1965.8
2024-10-18|ZTS|BUY|10|193.28|33.0
2024-10-18|WBD|BUY|4|7.82|1.72
2024-10-22|WY|SELL|1|31.65|33.37
2024-10-22|WY|BUY|1|31.65|1.72
2024-10-23|WBD|SELL|3|7.33|23.71
2024-10-23|WBD|SELL|3|7.33|45.7
2024-10-23|WBD|SELL|4|7.33|75.02
2024-10-23|XEL|BUY|1|64.32|10.7
2024-10-23|WBD|BUY|1|7.33|3.37
2024-10-24|ZTS|SELL|10|181.5|1818.37
2024-10-24|FANG|BUY|10|180.91|9.27
2024-10-24|WBD|BUY|1|7.52|1.75
2024-10-31|BALL|SELL|1|59.25|61.0
2024-10-31|MGM|SELL|2|36.87|134.74
2024-10-31|SMCI|BUY|4|29.11|18.3
2024-10-31|WBD|BUY|2|8.13|2.04
2024-11-01|SMCI|SELL|4|26.05|106.24
2024-11-01|IP|BUY|1|55.77|50.47
2024-11-01|WY|BUY|1|31.18|19.29
2024-11-01|WBD|BUY|2|8.23|2.83
2024-11-06|HLT|SELL|9|246.43|2220.7
2024-11-06|PEP|SELL|1|164.71|2385.41
2024-11-06|GRMN|BUY|10|209.67|288.71
2024-11-06|SW|BUY|5|53.21|22.66
2024-11-06|WBD|BUY|2|8.38|5.9
2024-11-07|WBD|SELL|1|9.37|15.27
2024-11-07|WBD|SELL|1|9.37|24.64
2024-11-07|WBD|SELL|1|9.37|34.01
2024-11-07|WBD|SELL|1|9.37|43.38
2024-11-07|WBD|SELL|1|9.37|52.75
2024-11-07|WBD|SELL|2|9.37|71.49
2024-11-07|XEL|BUY|1|66.2|5.29
2024-11-11|XEL|SELL|1|68.65|73.94
2024-11-11|KVUE|SELL|5|23.78|192.84
2024-11-11|KVUE|BUY|8|23.78|2.6
2024-11-13|WBD|SELL|2|9.72|22.04
2024-11-13|WBD|SELL|2|9.72|41.48
2024-11-13|WY|BUY|1|30.89|10.59
2024-11-13|WBD|BUY|1|9.72|0.87
2024-11-14|SW|SELL|5|50.35|252.62
2024-11-14|PNW|BUY|2|90.86|70.9
2024-11-14|XEL|BUY|1|68.91|1.99
2024-11-15|IPG|SELL|2|27.09|56.17
2024-11-15|XEL|SELL|1|69.46|125.63
2024-11-15|WBD|SELL|1|9.22|134.85
2024-11-15|ZBH|BUY|1|112.54|22.31
2024-11-15|WBD|BUY|2|9.22|3.87
2024-11-20|PPL|SELL|1|34.27|38.14
2024-11-20|WY|BUY|1|30.67|7.47
2024-11-26|CNP|SELL|1|32.53|40.0
2024-11-26|WY|BUY|1|31.91|8.09
2024-12-04|FANG|SELL|10|170.99|1717.99
2024-12-04|WBD|SELL|2|10.65|1739.29
2024-12-04|ALGN|BUY|7|235.29|92.26
2024-12-04|LKQ|BUY|2|39.48|13.3
2024-12-04|WBD|BUY|1|10.65|2.65
2024-12-11|KVUE|SELL|8|22.22|180.41
2024-12-11|ZBH|SELL|1|106.91|287.32
2024-12-11|VZ|BUY|6|41.99|35.38
2024-12-11|WY|BUY|1|30.89|4.49
2024-12-12|WBD|SELL|1|12.49|16.98
2024-12-12|WBD|BUY|1|12.49|4.49
2024-12-13|WY|SELL|1|30.06|34.55
2024-12-13|WY|SELL|1|30.06|64.61
2024-12-13|WY|BUY|2|30.06|4.49
2024-12-16|PNW|SELL|2|86.02|176.53
2024-12-16|LKQ|SELL|2|37.12|250.77
2024-12-16|WBD|SELL|1|11.6|262.37
2024-12-16|MKC|BUY|3|80.17|21.86
2024-12-16|WBD|BUY|1|11.6|10.26
2024-12-16|F|BUY|1|9.99|0.27
2024-12-17|WY|SELL|1|29.38|29.65
2024-12-17|WY|BUY|1|29.38|0.27
2024-12-18|WY|SELL|1|27.96|28.23
2024-12-18|WY|SELL|1|27.96|56.19
2024-12-18|SBUX|SELL|18|89.9|1674.39
2024-12-18|WY|SELL|1|27.96|1702.35
2024-12-18|WY|SELL|1|27.96|1730.31
2024-12-18|WY|SELL|1|27.96|1758.27
2024-12-18|F|SELL|5|9.69|1806.72
2024-12-18|WY|SELL|1|27.96|1834.68
2024-12-18|WY|SELL|1|27.96|1862.64
2024-12-18|ALGN|SELL|7|212.69|3351.47
2024-12-18|WY|SELL|1|27.96|3379.43
2024-12-18|WY|SELL|2|27.96|3435.35
2024-12-18|WBD|SELL|1|10.63|3445.98
2024-12-18|TER|BUY|16|123.77|1465.66
2024-12-18|ZTS|BUY|8|167.01|129.58
2024-12-18|ZBH|BUY|1|105.86|23.72
2024-12-18|WBD|BUY|2|10.63|2.46
2024-12-19|WY|SELL|1|27.21|29.67
2024-12-19|WY|BUY|1|27.21|2.46
2024-12-24|VZ|SELL|6|39.8|241.26
2024-12-24|ZTS|BUY|1|164.7|76.56
2024-12-24|XEL|BUY|1|68.21|8.35
2024-12-27|SNPS|SELL|3|490.91|1481.08
2024-12-27|AKAM|BUY|15|96.97|26.53
2024-12-27|WBD|BUY|2|10.61|5.31
2024-12-30|MKC|SELL|3|75.45|231.66
2024-12-30|ZTS|BUY|1|162.24|69.42
2024-12-30|XEL|BUY|1|67.59|1.83
