Date|symbol|operation|quantity|price|balance
2024-02-16|WY|BUY|4|32.99|25.53
2024-02-16|WBD|BUY|2|9.83|5.87
2024-02-21|KEYS|SELL|6|144.04|870.11
2024-02-21|ZBRA|BUY|3|274.43|46.82
2024-02-21|WY|BUY|1|33.16|13.66
2024-02-21|WBD|BUY|1|9.57|4.09
2024-02-22|XYL|SELL|8|125.1|1004.89
2024-02-22|XYL|BUY|8|125.1|4.09
2024-02-23|WBD|SELL|1|8.61|12.7
2024-02-23|WBD|SELL|2|8.61|29.92
2024-02-23|WBD|SELL|2|8.61|47.14
2024-02-23|WBD|SELL|1|8.61|55.75
2024-02-23|WY|BUY|1|33.38|22.37
2024-02-23|WBD|BUY|2|8.61|5.15
2024-02-26|CFG|SELL|23|30.43|705.04
2024-02-26|FTNT|BUY|10|68.4|21.04
2024-02-26|WBD|BUY|2|8.55|3.94
2024-02-29|XEL|SELL|1|52.69|56.63
2024-02-29|XEL|BUY|1|52.69|3.94
2024-03-01|XEL|SELL|1|49.57|53.51
2024-03-01|XEL|BUY|1|49.57|3.94
2024-03-04|WYNN|SELL|9|99.73|901.51
2024-03-04|WBD|SELL|2|8.11|917.73
2024-03-04|WBD|SELL|2|8.11|933.95
2024-03-04|AEP|BUY|10|84.95|84.45
2024-03-04|WRB|BUY|1|55.74|28.71
2024-03-04|WBD|BUY|3|8.11|4.38
2024-03-07|DTE|SELL|9|112.66|1018.32
2024-03-07|XEL|BUY|19|50.04|67.56
2024-03-07|WY|BUY|1|34.37|33.19
2024-03-07|WBD|BUY|3|8.74|6.97
2024-03-11|WBD|SELL|3|9.07|34.18
2024-03-11|WBD|BUY|3|9.07|6.97
2024-03-13|ZTS|SELL|4|176.23|711.89
2024-03-13|CPB|BUY|16|42.81|26.93
2024-03-13|WBD|BUY|3|8.85|0.38
2024-03-14|XOM|SELL|1|111.47|111.85
2024-03-14|ZTS|SELL|1|173.88|285.73
2024-03-14|XOM|SELL|5|111.47|843.08
2024-03-14|WBD|SELL|3|8.53|868.67
2024-03-14|ZTS|BUY|4|173.88|173.15
2024-03-14|XOM|BUY|1|111.47|61.68
2024-03-14|WRB|BUY|1|56.82|4.86
2024-03-18|XOM|SELL|3|112.3|341.76
2024-03-18|ORCL|BUY|2|127.8|86.16
2024-03-18|WRB|BUY|1|56.66|29.5
2024-03-18|WBD|BUY|3|8.48|4.06
2024-03-22|WY|SELL|1|35.61|39.67
2024-03-22|WY|BUY|1|35.61|4.06
2024-03-26|WBD|SELL|3|8.38|29.2
2024-03-26|WBD|BUY|3|8.38|4.06
2024-04-02|ZTS|SELL|4|165.01|664.1
2024-04-02|PEG|BUY|2|66.42|531.26
2024-04-02|LKQ|BUY|10|52.75|3.76
2024-04-09|ZBRA|SELL|3|306.17|922.27
2024-04-09|MRNA|BUY|8|111.6|29.47
2024-04-09|WBD|BUY|3|8.69|3.4
2024-04-10|WY|SELL|1|33.6|37.0
2024-04-10|WY|BUY|1|33.6|3.4
2024-04-11|LKQ|SELL|10|49.99|503.3
2024-04-11|EQR|BUY|8|62.79|0.98
2024-04-12|ORCL|SELL|2|121.11|243.2
2024-04-12|MRNA|SELL|8|105.14|1084.32
2024-04-12|FDX|BUY|3|267.8|280.92
2024-04-12|HPE|BUY|16|17.42|2.2
2024-04-15|FTNT|SELL|10|64.73|649.5
2024-04-15|ZTS|BUY|4|149.77|50.42
2024-04-15|WMB|BUY|1|37.84|12.58
2024-04-15|WBD|BUY|1|8.36|4.22
2024-04-16|AEP|SELL|10|79.51|799.32
2024-04-16|WY|SELL|1|31.97|831.29
2024-04-16|WBD|SELL|3|8.14|855.71
2024-04-16|WBD|SELL|3|8.14|880.13
2024-04-16|MMM|BUY|9|91.05|60.68
2024-04-16|WY|BUY|1|31.97|28.71
2024-04-16|WBD|BUY|3|8.14|4.29
2024-04-17|WY|SELL|1|31.52|35.81
2024-04-17|WRB|SELL|1|53.81|89.62
2024-04-17|WRB|SELL|1|53.81|143.43
2024-04-17|WY|SELL|1|31.52|174.95
2024-04-17|DVN|BUY|3|51.67|19.94
2024-04-17|WBD|BUY|2|8.23|3.48
2024-04-18|WY|SELL|1|31.35|34.83
2024-04-18|WY|SELL|17|31.35|567.78
2024-04-18|WY|SELL|1|31.35|599.13
2024-04-18|ZTS|BUY|2|153.11|292.91
2024-04-18|ZBRA|BUY|1|273.03|19.88
2024-04-18|WBD|BUY|2|8.31|3.26
2024-04-19|XEL|SELL|1|54.72|57.98
2024-04-19|UAL|BUY|1|51.38|6.6
2024-04-23|WRB|SELL|1|52.72|59.32
2024-04-23|XEL|SELL|19|55.27|1109.45
2024-04-23|SO|BUY|11|73.25|303.7
2024-04-23|ZBRA|BUY|1|276.56|27.14
2024-04-23|WBD|BUY|3|8.44|1.82
2024-04-26|WY|SELL|1|31.05|32.87
2024-04-26|WY|SELL|3|31.05|126.02
2024-04-26|WY|SELL|4|31.05|250.22
2024-04-26|CAG|BUY|8|31.08|1.58
2024-04-29|YUM|SELL|7|143.19|1003.91
2024-04-29|MO|BUY|22|43.82|39.87
2024-04-29|WY|BUY|1|31.18|8.69
2024-04-29|WBD|BUY|1|8.15|0.54
2024-04-30|WBD|SELL|3|7.36|22.62
2024-04-30|WBD|SELL|3|7.36|44.7
2024-04-30|WBD|SELL|1|7.36|52.06
2024-04-30|WY|SELL|1|30.17|82.23
2024-04-30|WBD|SELL|3|7.36|104.31
2024-04-30|WBD|SELL|2|7.36|119.03
2024-04-30|ZBRA|SELL|1|314.56|433.59
2024-04-30|WBD|SELL|2|7.36|448.31
2024-04-30|ZBRA|SELL|1|314.56|762.87
2024-04-30|WBD|SELL|3|7.36|784.95
2024-04-30|WBD|SELL|1|7.36|792.31
2024-04-30|CCL|BUY|53|14.82|6.85
2024-05-01|HPE|SELL|16|16.44|269.89
2024-05-01|UDR|BUY|7|37.49|7.46
2024-05-02|ZTS|SELL|4|167.23|676.38
2024-05-02|FSLR|BUY|3|180.51|134.85
2024-05-02|NEE|BUY|1|68.85|66.0
2024-05-02|XEL|BUY|1|53.79|12.21
2024-05-02|WBD|BUY|1|7.95|4.26
2024-05-06|XYL|SELL|8|139.2|1117.86
2024-05-06|CPT|BUY|2|105.98|905.9
2024-05-06|DE|BUY|2|401.84|102.22
2024-05-06|CNP|BUY|3|29.32|14.26
2024-05-06|WBD|BUY|1|7.96|6.3
2024-05-07|ZTS|SELL|2|168.45|343.2
2024-05-07|HAS|BUY|5|61.16|37.4
2024-05-07|WY|BUY|1|30.85|6.55
2024-05-09|PEG|SELL|2|73.6|153.75
2024-05-09|DGX|BUY|1|138.16|15.59
2024-05-09|WBD|BUY|1|8.04|7.55
2024-05-15|MMM|SELL|9|101.24|918.71
2024-05-15|NEE|SELL|1|77.05|995.76
2024-05-15|PNW|BUY|11|77.54|142.82
2024-05-15|FOXA|BUY|4|32.96|10.98
2024-05-15|WBD|BUY|1|8.2|2.78
2024-05-21|FDX|SELL|3|252.33|759.77
2024-05-21|WMB|SELL|1|41.78|801.55
2024-05-21|FSLR|SELL|3|212.11|1437.88
2024-05-21|KDP|BUY|30|33.96|419.08
2024-05-21|BG|BUY|4|103.31|5.84
2024-05-22|DVN|SELL|3|48.8|152.24
2024-05-22|LNT|BUY|2|51.17|49.9
2024-05-22|WY|BUY|1|30.7|19.2
2024-05-22|WBD|BUY|2|8.06|3.08
2024-05-23|ZBH|SELL|3|115.85|350.63
2024-05-23|ZBH|SELL|4|115.85|814.03
2024-05-23|DE|SELL|2|379.24|1572.51
2024-05-23|WBD|SELL|1|7.7|1580.21
2024-05-23|ZTS|BUY|6|170.9|554.81
2024-05-23|ZBRA|BUY|1|324.06|230.75
2024-05-23|ZBH|BUY|1|115.85|114.9
2024-05-23|XOM|BUY|1|113.51|1.39
2024-05-29|ZBH|SELL|1|115.14|116.53
2024-05-29|CAG|SELL|8|29.22|350.29
2024-05-29|WY|SELL|1|29.36|379.65
2024-05-29|CPT|SELL|2|99.4|578.45
2024-05-29|ENPH|BUY|4|125.69|75.69
2024-05-29|WY|BUY|2|29.36|16.97
2024-05-29|WBD|BUY|2|7.66|1.65
2024-06-03|ZBRA|SELL|1|307.63|309.28
2024-06-03|ZBRA|BUY|1|307.63|1.65
2024-06-04|SO|SELL|11|80.71|889.46
2024-06-04|CCL|SELL|53|16.94|1787.28
2024-06-04|HAS|SELL|5|57.49|2074.73
2024-06-04|ZBRA|BUY|2|302.77|1469.19
2024-06-04|ZBH|BUY|8|113.44|561.67
2024-06-04|YUM|BUY|3|141.54|137.05
2024-06-04|XOM|BUY|1|112.67|24.38
2024-06-04|WBD|BUY|2|8.24|7.9
2024-06-11|WY|SELL|1|29.14|37.04
2024-06-11|WY|SELL|1|29.14|66.18
2024-06-11|ZBH|SELL|1|109.23|175.41
2024-06-11|ZBH|BUY|1|109.23|66.18
2024-06-11|XEL|BUY|1|55.04|11.14
2024-06-11|WBD|BUY|1|8.04|3.1
2024-06-12|ZBH|SELL|8|107.45|862.7
2024-06-12|WBD|SELL|2|7.81|878.32
2024-06-12|TTWO|BUY|5|159.67|79.97
2024-06-12|WY|BUY|2|29.21|21.55
2024-06-12|WBD|BUY|2|7.81|5.93
2024-06-13|WBD|SELL|1|7.29|13.22
2024-06-13|WBD|SELL|1|7.29|20.51
2024-06-13|WBD|SELL|1|7.29|27.8
2024-06-13|WBD|SELL|2|7.29|42.38
2024-06-13|WBD|SELL|1|7.29|49.67
2024-06-13|WBD|SELL|2|7.29|64.25
2024-06-13|WY|BUY|2|29.02|6.21
2024-06-14|WBD|SELL|2|7.24|20.69
2024-06-14|WBD|BUY|2|7.24|6.21
2024-06-18|ENPH|SELL|4|119.01|482.25
2024-06-18|ZBH|BUY|4|106.69|55.49
2024-06-18|WY|BUY|1|28.87|26.62
2024-06-18|WBD|BUY|3|6.99|5.65
2024-06-20|YUM|SELL|3|134.15|408.1
2024-06-20|ZBH|BUY|3|106.25|89.35
2024-06-20|WY|BUY|3|28.64|3.43
2024-06-21|UAL|SELL|1|48.18|51.61
2024-06-21|WY|BUY|1|29.02|22.59
2024-06-21|WBD|BUY|3|7.18|1.05
2024-06-24|EQR|SELL|8|69.19|554.57
2024-06-24|ZBH|BUY|1|108.46|446.11
2024-06-24|YUM|BUY|3|133.99|44.14
2024-06-24|WY|BUY|1|29.04|15.1
2024-06-24|WBD|BUY|2|7.31|0.48
2024-07-01|WY|SELL|2|27.56|55.6
2024-07-01|WY|SELL|2|27.56|110.72
2024-07-01|WY|SELL|2|27.56|165.84
2024-07-01|WY|SELL|1|27.56|193.4
2024-07-01|WY|SELL|1|27.56|220.96
2024-07-01|BWA|BUY|7|31.49|0.53
2024-07-03|WY|SELL|1|27.05|27.58
2024-07-03|WY|SELL|3|27.05|108.73
2024-07-03|WYNN|BUY|1|87.28|21.45
2024-07-03|WBD|BUY|2|7.23|6.99
2024-07-08|XEL|SELL|1|52.11|59.1
2024-07-08|BKR|BUY|1|34.17|24.93
2024-07-08|WBD|BUY|3|7.11|3.6
2024-07-09|KDP|SELL|30|31.95|962.1
2024-07-09|TTWO|SELL|5|149.36|1708.9
2024-07-09|YUM|SELL|3|126.66|2088.88
2024-07-09|INCY|BUY|16|60.7|1117.68
2024-07-09|YUM|BUY|8|126.66|104.4
2024-07-09|WYNN|BUY|1|84.76|19.64
2024-07-09|WBD|BUY|2|7.34|4.96
2024-07-16|FOXA|SELL|4|36.73|151.88
2024-07-16|ZBRA|SELL|2|335.76|823.4
2024-07-16|WBD|SELL|2|7.98|839.36
2024-07-16|WBD|SELL|3|7.98|863.3
2024-07-16|WBD|SELL|3|7.98|887.24
2024-07-16|WBD|SELL|2|7.98|903.2
2024-07-16|WBD|SELL|3|7.98|927.14
2024-07-16|ZBRA|BUY|2|335.76|255.62
2024-07-16|XYL|BUY|1|141.26|114.36
2024-07-16|WYNN|BUY|1|85.95|28.41
2024-07-16|WBD|BUY|3|7.98|4.47
2024-07-17|CPB|SELL|16|47.72|767.99
2024-07-17|MO|SELL|22|49.39|1854.57
2024-07-17|UDR|SELL|7|41.67|2146.26
2024-07-17|WBD|SELL|2|8.32|2162.9
2024-07-17|WBD|SELL|2|8.32|2179.54
2024-07-17|NCLH|BUY|53|19.86|1126.96
2024-07-17|XYL|BUY|6|139.0|292.96
2024-07-17|XOM|BUY|2|117.64|57.68
2024-07-17|XEL|BUY|1|55.32|2.36
2024-07-23|INVH|SELL|1|36.49|38.85
2024-07-23|PFE|BUY|1|29.5|9.35
2024-07-23|WBD|BUY|1|8.62|0.73
2024-07-24|WYNN|SELL|1|80.97|81.7
2024-07-24|INCY|SELL|16|66.91|1152.26
2024-07-24|WYNN|SELL|1|80.97|1233.23
2024-07-24|XOM|BUY|4|115.01|773.19
2024-07-24|WYNN|BUY|9|80.97|44.46
2024-07-24|WY|BUY|1|29.87|14.59
2024-07-24|WBD|BUY|1|8.47|6.12
2024-07-25|WYNN|SELL|1|80.52|86.64
2024-07-25|NCLH|SELL|53|18.36|1059.72
2024-07-25|WBD|SELL|1|7.99|1067.71
2024-07-25|WBD|SELL|1|7.99|1075.7
2024-07-25|WYNN|BUY|4|80.52|753.62
2024-07-25|WY|BUY|24|30.31|26.18
2024-07-25|WBD|BUY|3|7.99|2.21
2024-07-26|BG|SELL|4|114.31|459.45
2024-07-26|BKR|SELL|1|37.65|497.1
2024-07-26|WY|BUY|9|31.6|212.7
2024-07-26|WRB|BUY|3|54.07|50.49
2024-07-26|WMB|BUY|1|42.52|7.97
2024-07-30|PNW|SELL|11|85.45|947.92
2024-07-30|ZBRA|SELL|1|348.12|1296.04
2024-07-30|XYL|SELL|1|133.48|1429.52
2024-07-30|WBD|SELL|3|8.78|1455.86
2024-07-30|ZBRA|BUY|1|348.12|1107.74
2024-07-30|ZBH|BUY|1|111.37|996.37
2024-07-30|XYL|BUY|1|133.48|862.89
2024-07-30|XEL|BUY|14|58.63|42.07
2024-07-30|WY|BUY|1|31.76|10.31
2024-07-30|WBD|BUY|1|8.78|1.53
2024-07-31|CNP|SELL|3|27.75|84.78
2024-07-31|BWA|SELL|7|35.31|331.95
2024-07-31|ADSK|BUY|1|247.52|84.43
2024-07-31|XEL|BUY|1|58.28|26.15
2024-07-31|WBD|BUY|3|8.65|0.2
2024-08-01|LNT|SELL|2|56.61|113.42
2024-08-01|XEL|BUY|1|59.11|54.31
2024-08-01|WMB|BUY|1|43.11|11.2
2024-08-01|WBD|BUY|1|8.38|2.82
2024-08-02|XEL|SELL|1|59.75|62.57
2024-08-02|XYL|SELL|6|130.15|843.47
2024-08-02|WYNN|SELL|9|76.8|1534.67
2024-08-02|ZBRA|SELL|1|322.3|1856.97
2024-08-02|WBD|SELL|1|8.27|1865.24
2024-08-02|ADSK|SELL|1|231.37|2096.61
2024-08-02|ZBRA|BUY|1|322.3|1774.31
2024-08-02|XYL|BUY|7|130.15|863.26
2024-08-02|XEL|BUY|1|59.75|803.51
2024-08-02|WYNN|BUY|9|76.8|112.31
2024-08-02|WRB|BUY|2|55.18|1.95
2024-08-05|ZBRA|SELL|2|317.86|637.67
2024-08-05|WYNN|SELL|4|73.55|931.87
2024-08-05|XYL|SELL|1|126.14|1058.01
2024-08-05|WBD|SELL|3|7.88|1081.65
2024-08-05|WBD|SELL|1|7.88|1089.53
2024-08-05|ZBRA|BUY|2|317.86|453.81
2024-08-05|XYL|BUY|1|126.14|327.67
2024-08-05|WYNN|BUY|4|73.55|33.47
2024-08-05|WBD|BUY|4|7.88|1.95
2024-08-06|WBD|SELL|3|7.57|24.66
2024-08-06|WBD|BUY|3|7.57|1.95
2024-08-08|ZTS|SELL|6|188.3|1131.75
2024-08-08|WBD|SELL|4|7.02|1159.83
2024-08-08|WBD|SELL|3|7.02|1180.89
2024-08-08|ZTS|BUY|5|188.3|239.39
2024-08-08|WYNN|BUY|1|76.65|162.74
2024-08-08|WRB|BUY|2|56.71|49.32
2024-08-08|WMB|BUY|1|43.86|5.46
2024-08-12|WY|SELL|1|30.14|35.6
2024-08-12|WY|BUY|1|30.14|5.46
2024-08-14|WY|SELL|9|30.02|275.64
2024-08-14|WY|BUY|9|30.02|5.46
2024-08-21|DGX|SELL|1|152.97|158.43
2024-08-21|FMC|BUY|2|63.97|30.49
2024-08-21|WBD|BUY|3|7.68|7.45
2024-08-23|ZBRA|SELL|2|351.62|710.69
2024-08-23|AIZ|BUY|3|193.01|131.66
2024-08-23|WRB|BUY|2|58.22|15.22
2024-08-23|WBD|BUY|1|8.05|7.17
2024-08-26|XEL|SELL|1|61.46|68.63
2024-08-26|XEL|BUY|1|61.46|7.17
2024-08-30|WRB|SELL|3|59.7|186.27
2024-08-30|MTCH|BUY|5|37.21|0.22
2024-09-03|PG|SELL|5|174.52|872.82
2024-09-03|WBD|SELL|1|7.36|880.18
2024-09-03|PLD|BUY|6|128.37|109.96
2024-09-03|WY|BUY|1|30.28|79.68
2024-09-03|WRB|BUY|1|60.52|19.16
2024-09-03|WBD|BUY|2|7.36|4.44
2024-09-05|ZBH|SELL|1|104.47|108.91
2024-09-05|EXC|BUY|2|38.42|32.07
2024-09-05|WBD|BUY|4|7.42|2.39
2024-09-06|FMC|SELL|2|60.28|122.95
2024-09-06|WBD|SELL|3|7.22|144.61
2024-09-06|ZBH|BUY|1|104.81|39.8
2024-09-06|WBD|BUY|5|7.22|3.7
2024-09-10|XOM|SELL|2|110.82|225.34
2024-09-10|WBD|SELL|4|7.02|253.42
2024-09-10|KVUE|BUY|10|23.05|22.92
2024-09-10|WBD|BUY|3|7.02|1.86
2024-09-11|MTCH|SELL|5|35.34|178.56
2024-09-11|WRB|SELL|1|57.11|235.67
2024-09-11|WBD|SELL|2|6.94|249.55
2024-09-11|SBAC|BUY|1|241.84|7.71
2024-09-11|WBD|BUY|1|6.94|0.77
2024-09-12|WBD|SELL|1|7.66|8.43
2024-09-12|WBD|BUY|1|7.66|0.77
2024-09-13|WBD|SELL|5|8.49|43.22
2024-09-13|WBD|SELL|3|8.49|68.69
2024-09-13|WBD|SELL|1|8.49|77.18
2024-09-13|WRB|BUY|1|58.34|18.84
2024-09-13|WBD|BUY|2|8.49|1.86
2024-09-16|XEL|SELL|14|64.56|905.7
2024-09-16|XEL|SELL|1|64.56|970.26
2024-09-16|TDY|BUY|1|429.14|541.12
2024-09-16|ZBRA|BUY|1|343.79|197.33
2024-09-16|XOM|BUY|1|112.71|84.62
2024-09-16|XEL|BUY|1|64.56|20.06
2024-09-16|WBD|BUY|2|8.56|2.94
2024-09-17|WY|SELL|1|33.25|36.19
2024-09-17|WY|SELL|1|33.25|69.44
2024-09-17|WY|SELL|9|33.25|368.69
2024-09-17|EXPD|BUY|2|123.7|121.29
2024-09-17|XOM|BUY|1|114.18|7.11
2024-09-19|WY|SELL|24|33.59|813.27
2024-09-19|ZBRA|SELL|1|363.79|1177.06
2024-09-19|WY|SELL|1|33.59|1210.65
2024-09-19|A|BUY|7|141.95|217.0
2024-09-19|PFG|BUY|2|85.62|45.76
2024-09-19|WY|BUY|1|33.59|12.17
2024-09-19|WBD|BUY|1|8.4|3.77
2024-09-24|WYNN|SELL|4|84.16|340.41
2024-09-24|BMY|BUY|2|50.94|238.53
2024-09-24|CME|BUY|1|218.16|20.37
2024-09-24|WBD|BUY|2|8.32|3.73
2024-09-26|WYNN|SELL|9|91.03|823.0
2024-09-26|WYNN|SELL|1|91.03|914.03
2024-09-26|UBER|BUY|11|76.69|70.44
2024-09-26|XEL|BUY|1|63.98|6.46
2024-09-27|YUM|SELL|8|139.92|1125.82
2024-09-27|YUM|BUY|8|139.92|6.46
2024-09-30|XEL|SELL|1|65.3|71.76
2024-09-30|FAST|BUY|2|35.71|0.34
2024-10-02|WMB|SELL|1|47.64|47.98
2024-10-02|WMB|SELL|1|47.64|95.62
2024-10-02|WBD|SELL|2|7.97|111.56
2024-10-02|WBD|SELL|2|7.97|127.5
2024-10-02|WBD|SELL|1|7.97|135.47
2024-10-02|UAL|BUY|2|55.74|23.99
2024-10-02|WBD|BUY|3|7.97|0.08
2024-10-03|WBD|SELL|2|7.74|15.56
2024-10-03|WBD|BUY|2|7.74|0.08
2024-10-04|XOM|SELL|1|124.83|124.91
2024-10-04|XOM|SELL|1|124.83|249.74
2024-10-04|WMB|SELL|1|49.63|299.37
2024-10-04|XOM|SELL|1|124.83|424.2
2024-10-04|ZBRA|BUY|1|366.72|57.48
2024-10-04|WY|BUY|1|32.88|24.6
2024-10-04|WBD|BUY|3|7.78|1.26
2024-10-07|XOM|SELL|1|125.37|126.63
2024-10-07|ZBH|SELL|1|102.28|228.91
2024-10-07|ZBH|SELL|1|102.28|331.19
2024-10-07|PLD|SELL|6|120.0|1051.19
2024-10-07|ZBH|BUY|2|102.28|846.63
2024-10-07|XOM|BUY|4|125.37|345.15
2024-10-07|XEL|BUY|5|63.01|30.1
2024-10-07|WBD|BUY|3|7.72|6.94
2024-10-08|KVUE|SELL|10|21.85|225.44
2024-10-08|HON|BUY|1|195.1|30.34
2024-10-08|AES|BUY|1|18.15|12.19
2024-10-08|WBD|BUY|1|7.72|4.47
2024-10-10|WBD|SELL|3|7.54|27.09
2024-10-10|WBD|BUY|3|7.54|4.47
2024-10-11|UBER|SELL|11|86.34|954.21
2024-10-11|UAL|SELL|2|61.8|1077.81
2024-10-11|FAST|BUY|28|38.41|2.33
2024-10-17|WRB|SELL|2|61.04|124.41
2024-10-17|IPG|BUY|3|32.06|28.23
2024-10-17|WBD|BUY|3|7.78|4.89
2024-10-21|AES|SELL|1|17.21|22.1
2024-10-21|WBD|BUY|2|7.55|7.0
2024-10-22|A|SELL|7|133.46|941.22
2024-10-22|WY|SELL|1|31.65|972.87
2024-10-22|IPG|SELL|3|29.78|1062.21
2024-10-22|MAR|BUY|4|265.5|0.21
2024-10-23|WBD|SELL|2|7.33|14.87
2024-10-23|WBD|SELL|3|7.33|36.86
2024-10-23|WBD|SELL|3|7.33|58.85
2024-10-23|WBD|SELL|1|7.33|66.18
2024-10-23|WBD|SELL|3|7.33|88.17
2024-10-23|FCX|BUY|1|47.92|40.25
2024-10-23|WY|BUY|1|31.85|8.4
2024-10-23|WBD|BUY|1|7.33|1.07
2024-10-24|TDY|SELL|1|472.86|473.93
2024-10-24|ZBRA|BUY|1|362.05|111.88
2024-10-24|XEL|BUY|1|65.11|46.77
2024-10-24|WY|BUY|1|32.13|14.64
2024-10-24|WBD|BUY|1|7.52|7.12
2024-10-28|XOM|SELL|4|118.9|482.72
2024-10-28|CMCSA|BUY|12|39.21|12.2
2024-10-28|WBD|BUY|1|7.61|4.59
2024-10-29|ZBRA|SELL|1|384.68|389.27
2024-10-29|WY|SELL|1|30.88|420.15
2024-10-29|CNP|BUY|14|29.43|8.13
2024-10-29|WBD|BUY|1|7.55|0.58
2024-10-31|XYL|SELL|7|121.78|853.04
2024-10-31|XEL|SELL|1|66.81|919.85
2024-10-31|ZTS|SELL|5|178.78|1813.75
2024-10-31|SBAC|SELL|1|229.47|2043.22
2024-10-31|YUM|SELL|8|131.16|3092.5
2024-10-31|FCX|SELL|1|45.02|3137.52
2024-10-31|WBD|SELL|1|8.13|3145.65
2024-10-31|ZTS|BUY|5|178.78|2251.75
2024-10-31|ZBRA|BUY|1|381.97|1869.78
2024-10-31|YUM|BUY|8|131.16|820.5
2024-10-31|XYL|BUY|6|121.78|89.82
2024-10-31|XEL|BUY|1|66.81|23.01
2024-10-31|WBD|BUY|2|8.13|6.75
2024-11-01|XYL|SELL|1|119.46|126.21
2024-11-01|XYL|BUY|1|119.46|6.75
2024-11-04|PFE|SELL|1|27.76|34.51
2024-11-04|WY|BUY|1|31.71|2.8
2024-11-06|FAST|SELL|2|41.78|86.36
2024-11-06|WBD|SELL|3|8.38|111.5
2024-11-06|WBD|SELL|2|8.38|128.26
2024-11-06|WBD|SELL|1|8.38|136.64
2024-11-06|WBD|SELL|1|8.38|145.02
2024-11-06|WBD|SELL|1|8.38|153.4
2024-11-06|XYL|BUY|1|123.73|29.67
2024-11-06|WBD|BUY|3|8.38|4.53
2024-11-07|WBD|SELL|2|9.37|23.27
2024-11-07|WBD|SELL|3|9.37|51.38
