Date|symbol|operation|quantity|price|balance
2024-03-20|WBD|BUY|1|8.74|6.8
2024-03-26|MDLZ|SELL|13|70.04|917.32
2024-03-26|MTCH|BUY|25|35.67|25.57
2024-03-26|WBD|BUY|3|8.38|0.43
2024-04-04|MTCH|SELL|25|33.72|843.43
2024-04-04|HPE|BUY|3|17.94|789.61
2024-04-04|BA|BUY|4|183.29|56.45
2024-04-04|BAX|BUY|1|42.63|13.82
2024-04-04|WBD|BUY|1|8.44|5.38
2024-04-11|BA|SELL|4|173.36|698.82
2024-04-11|ZTS|BUY|4|162.73|47.9
2024-04-11|WY|BUY|1|33.65|14.25
2024-04-11|WBD|BUY|1|8.54|5.71
2024-04-12|BAX|SELL|1|40.33|46.04
2024-04-12|ZTS|SELL|4|149.98|645.96
2024-04-12|AVB|BUY|3|183.78|94.62
2024-04-12|XEL|BUY|1|53.17|41.45
2024-04-12|WY|BUY|1|33.24|8.21
2024-04-15|GEN|SELL|1|20.6|28.81
2024-04-15|WBD|BUY|3|8.36|3.73
2024-04-16|HD|SELL|2|334.83|673.39
2024-04-16|WBD|SELL|1|8.14|681.53
2024-04-16|ZTS|BUY|4|153.02|69.45
2024-04-16|XEL|BUY|1|52.53|16.92
2024-04-16|WBD|BUY|2|8.14|0.64
2024-04-17|WY|SELL|1|31.52|32.16
2024-04-17|HPE|SELL|3|17.03|83.25
2024-04-17|WY|SELL|1|31.52|114.77
2024-04-17|WY|SELL|1|31.52|146.29
2024-04-17|VLTO|BUY|1|90.55|55.74
2024-04-17|XEL|BUY|1|53.19|2.55
2024-04-19|NTAP|SELL|9|97.95|884.1
2024-04-19|NKE|BUY|9|94.53|33.33
2024-04-19|WY|BUY|1|31.47|1.86
2024-04-23|BBY|SELL|3|75.04|226.98
2024-04-23|IVZ|SELL|1|14.58|241.56
2024-04-23|PM|BUY|2|97.66|46.24
2024-04-23|LUV|BUY|1|29.46|16.78
2024-04-23|WBD|BUY|1|8.44|8.34
2024-04-25|NEM|SELL|29|43.41|1267.23
2024-04-25|LUV|SELL|1|27.26|1294.49
2024-04-25|CNC|BUY|13|75.68|310.65
2024-04-25|GIS|BUY|4|71.38|25.13
2024-04-25|KMI|BUY|1|18.8|6.33
2024-04-26|XYL|SELL|8|132.4|1065.53
2024-04-26|AON|SELL|2|285.03|1635.59
2024-04-26|WBD|SELL|1|8.11|1643.7
2024-04-26|TSCO|BUY|18|54.78|657.66
2024-04-26|TYL|BUY|1|460.74|196.92
2024-04-26|WELL|BUY|2|94.34|8.24
2024-04-26|WBD|BUY|1|8.11|0.13
2024-04-30|WBD|SELL|1|7.36|7.49
2024-04-30|WBD|SELL|1|7.36|14.85
2024-04-30|WBD|SELL|3|7.36|36.93
2024-04-30|WBD|SELL|3|7.36|59.01
2024-04-30|WBD|SELL|1|7.36|66.37
2024-04-30|WBD|SELL|3|7.36|88.45
2024-04-30|WBD|SELL|2|7.36|103.17
2024-04-30|WBD|SELL|1|7.36|110.53
2024-04-30|WBD|SELL|1|7.36|117.89
2024-04-30|CARR|BUY|1|61.49|56.4
2024-04-30|TFC|BUY|1|37.55|18.85
2024-04-30|KIM|BUY|1|18.63|0.22
2024-05-07|MCK|SELL|2|545.75|1091.72
2024-05-07|DD|SELL|12|33.18|1489.88
2024-05-07|BA|BUY|5|176.71|606.33
2024-05-07|SPGI|BUY|1|428.56|177.77
2024-05-07|WDC|BUY|3|54.04|15.65
2024-05-07|WBD|BUY|2|7.77|0.11
2024-05-15|FITB|SELL|2|38.98|78.07
2024-05-15|HSIC|BUY|1|74.74|3.33
2024-05-28|WY|SELL|1|29.76|33.09
2024-05-28|GIS|SELL|4|66.68|299.81
2024-05-28|SBUX|BUY|1|77.48|222.33
2024-05-28|DVA|BUY|1|143.67|78.66
2024-05-28|XEL|BUY|1|53.74|24.92
2024-05-28|WBD|BUY|3|7.87|1.31
2024-05-29|ZBH|SELL|8|115.14|922.43
2024-05-29|CNC|SELL|13|70.5|1838.93
2024-05-29|HSIC|SELL|1|70.14|1909.07
2024-05-29|NCLH|BUY|62|16.49|886.69
2024-05-29|BG|BUY|8|106.17|37.33
2024-05-29|WY|BUY|1|29.36|7.97
2024-05-29|WBD|BUY|1|7.66|0.31
2024-06-03|FOXA|SELL|6|34.81|209.17
2024-06-03|NKE|BUY|1|94.4|114.77
2024-06-03|ZBH|BUY|1|113.12|1.65
2024-06-06|ZTS|SELL|4|176.78|708.77
2024-06-06|APTV|BUY|8|81.3|58.37
2024-06-06|KMI|BUY|2|19.81|18.75
2024-06-06|WBD|BUY|2|8.34|2.07
2024-06-10|CTVA|SELL|1|51.71|53.78
2024-06-10|GM|BUY|1|47.57|6.21
2024-06-11|APTV|SELL|8|76.28|616.45
2024-06-11|LUV|BUY|21|28.05|27.4
2024-06-11|WBD|BUY|3|8.04|3.28
2024-06-12|ZBH|SELL|1|107.45|110.73
2024-06-12|WBD|SELL|2|7.81|126.35
2024-06-12|SWKS|BUY|1|102.64|23.71
2024-06-12|F|BUY|1|12.08|11.63
2024-06-12|WBD|BUY|1|7.81|3.82
2024-06-13|WBD|SELL|2|7.29|18.4
2024-06-13|WBD|SELL|3|7.29|40.27
2024-06-13|WBD|SELL|3|7.29|62.14
2024-06-13|WBD|SELL|1|7.29|69.43
2024-06-13|ES|BUY|1|58.71|10.72
2024-06-13|WBD|BUY|1|7.29|3.43
2024-06-14|TFC|SELL|1|35.41|38.84
2024-06-14|WBD|SELL|1|7.24|46.08
2024-06-14|WY|BUY|1|29.0|17.08
2024-06-14|WBD|BUY|2|7.24|2.6
2024-06-28|NKE|SELL|9|75.37|680.93
2024-06-28|NKE|SELL|1|75.37|756.3
2024-06-28|RJF|BUY|6|123.61|14.64
2024-06-28|F|BUY|1|12.54|2.1
2024-07-01|WY|SELL|1|27.56|29.66
2024-07-01|WY|BUY|1|27.56|2.1
2024-07-02|WY|SELL|1|27.48|29.58
2024-07-02|KEY|BUY|2|14.43|0.72
2024-07-05|DVA|SELL|1|136.45|137.17
2024-07-05|AKAM|BUY|1|90.47|46.7
2024-07-05|DOC|BUY|2|19.73|7.24
2024-07-05|WBD|BUY|1|7.21|0.03
2024-07-09|TSCO|SELL|18|51.45|926.13
2024-07-09|SBUX|SELL|1|72.75|998.88
2024-07-09|BIIB|BUY|4|229.06|82.64
2024-07-09|PNW|BUY|1|77.45|5.19
2024-07-11|NCLH|SELL|62|19.09|1188.77
2024-07-11|EQIX|BUY|1|797.8|390.97
2024-07-11|MHK|BUY|3|121.3|27.07
2024-07-11|WBD|BUY|3|7.38|4.93
2024-07-12|F|SELL|1|14.03|18.96
2024-07-12|WBD|BUY|2|7.4|4.16
2024-07-16|SWKS|SELL|1|120.68|124.84
2024-07-16|RJF|SELL|6|113.51|805.9
2024-07-16|JCI|BUY|11|72.18|11.92
2024-07-16|WBD|BUY|1|7.98|3.94
2024-07-17|KIM|SELL|1|21.57|25.51
2024-07-17|F|SELL|1|14.48|39.99
2024-07-17|WBD|SELL|1|8.32|48.31
2024-07-17|WY|BUY|1|30.49|17.82
2024-07-17|WBD|BUY|2|8.32|1.18
2024-07-18|WBD|SELL|1|8.52|9.7
2024-07-18|WBD|SELL|2|8.52|26.74
2024-07-18|WBD|SELL|3|8.52|52.3
2024-07-18|WBD|SELL|2|8.52|69.34
2024-07-18|AMCR|BUY|1|51.6|17.74
2024-07-18|WBD|BUY|2|8.52|0.7
2024-07-19|HBAN|SELL|8|14.86|119.58
2024-07-19|SYY|BUY|1|73.62|45.96
2024-07-19|BMY|BUY|1|42.64|3.32
2024-07-22|KMI|SELL|1|21.85|25.17
2024-07-22|WELL|SELL|2|108.63|242.43
2024-07-22|IP|BUY|5|46.49|9.98
2024-07-22|WBD|BUY|1|8.55|1.43
2024-07-23|SPGI|SELL|1|495.56|496.99
2024-07-23|DHR|BUY|1|264.18|232.81
2024-07-23|CZR|BUY|6|36.78|12.13
2024-07-23|WBD|BUY|1|8.62|3.51
2024-07-24|LUV|SELL|21|26.61|562.32
2024-07-24|JCI|SELL|11|67.54|1305.26
2024-07-24|CZR|SELL|6|34.21|1510.52
2024-07-24|HCA|BUY|2|343.94|822.64
2024-07-24|DVA|BUY|5|143.81|103.59
2024-07-24|XEL|BUY|1|56.36|47.23
2024-07-24|WY|BUY|1|29.87|17.36
2024-07-24|WBD|BUY|2|8.47|0.42
2024-07-25|PM|SELL|2|113.2|226.82
2024-07-25|TYL|SELL|1|564.34|791.16
2024-07-25|WDC|SELL|3|50.26|941.94
2024-07-25|GM|SELL|1|44.13|986.07
2024-07-25|WBD|SELL|2|7.99|1002.05
2024-07-25|WBD|SELL|1|7.99|1010.04
2024-07-25|WBD|SELL|1|7.99|1018.03
2024-07-25|WBD|SELL|2|7.99|1034.01
2024-07-25|UHS|BUY|1|204.99|829.02
2024-07-25|CF|BUY|11|73.51|20.41
2024-07-25|KVUE|BUY|1|18.25|2.16
2024-07-26|VLTO|SELL|1|104.87|107.03
2024-07-26|BIIB|SELL|4|211.17|951.71
2024-07-26|MHK|SELL|3|160.71|1433.84
2024-07-26|BMY|SELL|1|50.45|1484.29
2024-07-26|CNC|BUY|14|73.1|460.89
2024-07-26|EXPD|BUY|3|124.18|88.35
2024-07-26|NEE|BUY|1|74.26|14.09
2024-07-26|WBD|BUY|1|8.31|5.78
2024-07-30|MMC|SELL|1|222.42|228.2
2024-07-30|CMS|SELL|1|65.11|293.31
2024-07-30|WY|SELL|1|31.76|325.07
2024-07-30|DVA|SELL|5|136.47|1007.42
2024-07-30|NOW|BUY|6|159.76|48.86
2024-07-30|WY|BUY|1|31.76|17.1
2024-07-30|WBD|BUY|1|8.78|8.32
2024-08-01|AVB|SELL|3|213.03|647.41
2024-08-01|YUM|BUY|1|134.5|512.91
2024-08-01|NKE|BUY|6|73.85|69.81
2024-08-01|WRB|BUY|1|54.77|15.04
2024-08-01|WBD|BUY|1|8.38|6.66
2024-08-02|BG|SELL|8|98.42|794.02
2024-08-02|WBD|SELL|1|8.27|802.29
2024-08-02|GDDY|BUY|5|151.25|46.04
2024-08-02|WY|BUY|1|31.74|14.3
2024-08-02|WBD|BUY|1|8.27|6.03
2024-08-05|BA|SELL|5|167.03|841.18
2024-08-05|WBD|SELL|2|7.88|856.94
2024-08-05|WBD|SELL|1|7.88|864.82
2024-08-05|WBD|SELL|1|7.88|872.7
2024-08-05|CLX|BUY|6|142.67|16.68
2024-08-05|WBD|BUY|2|7.88|0.92
2024-08-06|WBD|SELL|1|7.57|8.49
2024-08-06|EXPD|SELL|3|116.1|356.79
2024-08-06|WBD|SELL|1|7.57|364.36
2024-08-06|GDDY|BUY|1|152.02|212.34
2024-08-06|ZTS|BUY|1|185.29|27.05
2024-08-06|WBD|BUY|3|7.57|4.34
2024-08-08|KVUE|SELL|1|21.25|25.59
2024-08-08|WBD|SELL|2|7.02|39.63
2024-08-08|WBD|SELL|3|7.02|60.69
2024-08-08|XEL|BUY|1|58.15|2.54
2024-08-12|WY|SELL|1|30.14|32.68
2024-08-12|WY|SELL|1|30.14|62.82
2024-08-12|INVH|BUY|1|35.25|27.57
2024-08-12|WBD|BUY|4|6.71|0.73
2024-08-19|KEY|SELL|2|16.7|34.13
2024-08-19|NWS|BUY|1|28.9|5.23
2024-08-20|WBD|SELL|4|7.77|36.31
2024-08-20|KEY|BUY|2|16.66|2.99
2024-08-23|CARR|SELL|1|71.25|74.24
2024-08-23|DXCM|BUY|1|74.07|0.17
2024-08-26|XEL|SELL|1|61.46|61.63
2024-08-26|XEL|SELL|1|61.46|123.09
2024-08-26|XEL|SELL|1|61.46|184.55
2024-08-26|WFC|BUY|3|56.72|14.39
2024-08-26|WBD|BUY|1|8.23|6.16
2024-08-27|NKE|SELL|6|85.29|517.9
2024-08-27|ALB|BUY|5|88.98|73.0
2024-08-27|INCY|BUY|1|65.63|7.37
2024-08-28|UHS|SELL|1|236.83|244.2
2024-08-28|CNP|BUY|8|27.2|26.6
2024-08-28|VTRS|BUY|2|11.9|2.8
2024-08-29|DXCM|SELL|1|69.62|72.42
2024-08-29|WBD|SELL|1|7.73|80.15
2024-08-29|CTRA|BUY|3|24.43|6.86
2024-08-30|ES|SELL|1|67.53|74.39
2024-08-30|HCA|SELL|2|395.59|865.57
2024-08-30|INTC|BUY|39|22.04|6.01
2024-09-03|XEL|SELL|1|62.52|68.53
2024-09-03|ALB|SELL|5|84.12|489.13
2024-09-03|INTC|SELL|39|20.1|1273.03
2024-09-03|PODD|BUY|5|206.69|239.58
2024-09-03|AMT|BUY|1|230.37|9.21
2024-09-03|WBD|BUY|1|7.36|1.85
2024-09-04|CLX|SELL|6|164.18|986.93
2024-09-04|MNST|BUY|20|48.38|19.33
2024-09-04|WBD|BUY|2|7.32|4.69
2024-09-06|EMR|SELL|1|98.19|102.88
2024-09-06|KEY|SELL|2|15.7|134.28
2024-09-06|INCY|SELL|1|61.26|195.54
2024-09-06|VTRS|SELL|2|11.27|218.08
2024-09-06|CTRA|SELL|3|22.92|286.84
2024-09-06|KR|BUY|5|52.27|25.49
2024-09-06|WBD|BUY|3|7.22|3.83
2024-09-09|PNW|SELL|1|89.48|93.31
2024-09-09|XEL|BUY|1|63.49|29.82
2024-09-09|WBD|BUY|4|7.3|0.62
2024-09-10|ROL|SELL|18|51.13|920.96
2024-09-10|PLTR|BUY|2|34.76|851.44
2024-09-10|HSY|BUY|4|202.83|40.12
2024-09-10|PFE|BUY|1|29.74|10.38
2024-09-10|WBD|BUY|1|7.02|3.36
2024-09-11|NWS|SELL|1|27.05|30.41
2024-09-11|WFC|SELL|3|53.73|191.6
2024-09-11|WBD|SELL|1|6.94|198.54
2024-09-11|WBD|SELL|2|6.94|212.42
2024-09-11|AMZN|BUY|1|184.52|27.9
2024-09-11|WBD|BUY|4|6.94|0.14
2024-09-13|WBD|SELL|3|8.49|25.61
2024-09-13|WBD|SELL|4|8.49|59.57
2024-09-13|WBD|SELL|1|8.49|68.06
2024-09-13|WBD|SELL|4|8.49|102.02
2024-09-13|XEL|BUY|1|63.84|38.18
2024-09-13|WY|BUY|1|32.45|5.73
2024-09-19|NOW|SELL|6|183.85|1108.83
2024-09-19|CEG|BUY|5|208.5|66.33
2024-09-19|TRMB|BUY|1|60.2|6.13
2024-09-20|CEG|SELL|5|254.98|1281.03
2024-09-20|INTC|BUY|51|21.84|167.19
2024-09-20|ALB|BUY|1|86.03|81.16
2024-09-20|PYPL|BUY|1|76.76|4.4
2024-09-23|PODD|SELL|5|238.97|1199.25
2024-09-23|FCX|BUY|25|45.14|70.75
2024-09-23|KMI|BUY|3|22.18|4.21
2024-09-24|DOC|SELL|2|22.77|49.75
2024-09-24|CF|SELL|11|84.89|983.54
2024-09-24|STLD|BUY|7|124.67|110.85
2024-09-24|IVZ|BUY|6|17.55|5.55
2024-09-25|HSY|SELL|4|191.0|769.55
2024-09-25|HPE|BUY|38|19.85|15.25
2024-09-25|HBAN|BUY|1|14.37|0.88
2024-09-30|XEL|SELL|1|65.3|66.18
2024-09-30|LUV|BUY|2|29.63|6.92
2024-10-02|KMI|SELL|2|22.94|52.8
2024-10-02|NEE|SELL|1|85.43|138.23
2024-10-02|APA|BUY|5|25.76|9.43
2024-10-02|WBD|BUY|1|7.97|1.46
2024-10-04|PLTR|SELL|2|40.01|81.48
2024-10-04|ALB|SELL|1|102.09|183.57
2024-10-04|BAC|BUY|4|40.11|23.13
2024-10-04|WBD|BUY|2|7.78|7.57
2024-10-08|INVH|SELL|1|33.19|40.76
2024-10-08|WY|BUY|1|33.11|7.65
2024-10-10|AMT|SELL|1|217.9|225.55
2024-10-10|WBD|SELL|1|7.54|233.09
2024-10-10|CAH|BUY|2|113.84|5.41
2024-10-11|AKAM|SELL|1|104.22|109.63
2024-10-11|SMCI|BUY|2|47.8|14.03
2024-10-11|WBD|BUY|1|7.52|6.51
2024-10-15|CNC|SELL|14|68.48|965.23
2024-10-15|PNC|BUY|5|192.34|3.53
2024-10-23|WBD|SELL|2|7.33|18.19
2024-10-23|SMCI|SELL|2|45.36|108.91
2024-10-23|NEE|BUY|1|84.96|23.95
2024-10-23|DOC|BUY|1|23.12|0.83
2024-10-24|DHR|SELL|1|248.0|248.83
2024-10-24|LH|BUY|1|230.07|18.76
2024-10-24|WBD|BUY|2|7.52|3.72
2024-10-28|APA|SELL|5|23.7|122.22
2024-10-28|TPR|BUY|2|50.47|21.28
2024-10-28|WBD|BUY|2|7.61|6.06
2024-10-29|WY|SELL|1|30.88|36.94
2024-10-29|NEE|SELL|1|79.56|116.5
2024-10-29|INCY|BUY|1|73.6|42.9
2024-10-29|WY|BUY|1|30.88|12.02
2024-10-29|WBD|BUY|1|7.55|4.47
2024-10-30|CAH|SELL|2|107.89|220.25
2024-10-30|GRMN|BUY|1|204.92|15.33
2024-10-30|WBD|BUY|1|7.77|7.56
2024-10-31|IP|SELL|5|55.54|285.26
2024-10-31|TPR|SELL|2|47.45|380.16
2024-10-31|SW|BUY|7|51.5|19.66
2024-10-31|WBD|BUY|2|8.13|3.4
2024-11-01|PFE|SELL|1|28.09|31.49
2024-11-01|WBD|BUY|3|8.23|6.8
2024-11-04|ZTS|SELL|1|175.18|181.98
2024-11-04|KMX|BUY|2|73.06|35.86
2024-11-04|WY|BUY|1|31.71|4.15
2024-11-06|GDDY|SELL|5|175.81|883.2
2024-11-06|GDDY|SELL|1|175.81|1059.01
2024-11-06|TRMB|SELL|1|72.64|1131.65
2024-11-06|KMI|SELL|3|26.35|1210.7
2024-11-06|STLD|SELL|7|154.32|2290.94
2024-11-06|HBAN|SELL|1|17.52|2308.46
2024-11-06|TRMB|BUY|16|72.64|1146.22
2024-11-06|SNPS|BUY|2|553.15|39.92
2024-11-06|INTC|BUY|1|25.05|14.87
2024-11-06|WBD|BUY|1|8.38|6.49
2024-11-07|INTC|SELL|51|26.23|1344.22
2024-11-07|WBD|SELL|1|9.37|1353.59
2024-11-07|WBD|SELL|2|9.37|1372.33
2024-11-07|WBD|SELL|2|9.37|1391.07
2024-11-07|WBD|SELL|1|9.37|1400.44
2024-11-07|WBD|SELL|1|9.37|1409.81
2024-11-07|WBD|SELL|2|9.37|1428.55
2024-11-07|COP|BUY|10|112.4|304.55
2024-11-07|ALB|BUY|3|99.93|4.76
2024-11-08|EQIX|SELL|1|921.06|925.82
2024-11-08|XEL|SELL|1|67.37|993.19
2024-11-08|HPE|BUY|20|22.04|552.39
2024-11-08|CRL|BUY|2|215.39|121.61
2024-11-08|HWM|BUY|1|113.65|7.96
2024-11-11|MNST|SELL|20|55.74|1122.76
2024-11-11|FTNT|BUY|11|97.18|53.78
2024-11-11|HAL|BUY|1|30.13|23.65
2024-11-11|IVZ|BUY|1|18.29|5.36
2024-11-12|WY|SELL|1|30.68|36.04
2024-11-12|DOC|SELL|1|21.79|57.83
2024-11-12|ROL|BUY|1|51.08|6.75
2024-11-13|AMZN|SELL|1|214.1|220.85
2024-11-13|WBD|SELL|3|9.72|250.01
2024-11-13|WBD|SELL|1|9.72|259.73
2024-11-13|TSN|BUY|4|63.3|6.53
2024-11-14|CRL|SELL|2|196.9|400.33
2024-11-14|MPC|BUY|2|158.14|84.05
2024-11-14|F|BUY|7|11.07|6.56
2024-11-15|FCX|SELL|25|42.7|1074.06
2024-11-15|BAC|SELL|4|46.75|1261.06
2024-11-15|SNPS|SELL|2|520.75|2302.56
2024-11-15|GPC|BUY|9|122.62|1198.98
2024-11-15|GE|BUY|6|176.93|137.4
2024-11-15|PSX|BUY|1|130.91|6.49
2024-11-18|FTNT|SELL|11|91.88|1017.17
2024-11-18|PFG|BUY|11|86.07|70.4
2024-11-18|XEL|BUY|1|69.94|0.46
2024-11-19|CNP|SELL|8|31.4|251.66
2024-11-19|IVZ|SELL|1|17.27|268.93
2024-11-19|EQR|BUY|3|74.5|45.43
2024-11-19|WY|BUY|1|30.68|14.75
2024-11-19|WBD|BUY|1|9.5|5.25
2024-11-25|WRB|SELL|1|63.05|68.3
2024-11-25|KMX|SELL|2|85.15|238.6
2024-11-25|COP|SELL|10|106.1|1299.6
2024-11-25|PM|BUY|9|130.71|123.21
2024-11-25|PLD|BUY|1|118.07|5.14
2024-11-26|KR|SELL|5|60.57|307.99
2024-11-26|CBOE|BUY|1|217.3|90.69
2024-11-26|CVS|BUY|1|59.01|31.68
2024-11-26|WBD|BUY|3|10.11|1.35
2024-11-27|INTC|SELL|1|23.65|25.0
2024-11-27|HPE|SELL|20|20.8|441.0
2024-11-27|EL|BUY|5|73.96|71.2
2024-11-27|D|BUY|1|59.7|11.5
2024-11-27|WBD|BUY|1|10.38|1.12
2024-12-03|D|SELL|1|56.67|57.79
2024-12-03|APTV|BUY|1|55.71|2.08
2024-12-04|PYPL|SELL|1|89.33|91.41
2024-12-04|LUV|SELL|2|34.15|159.71
2024-12-04|MTCH|BUY|4|32.86|28.27
2024-12-04|APA|BUY|1|22.2|6.07
2024-12-05|MPC|SELL|2|150.1|306.27
2024-12-05|F|SELL|7|10.44|379.35
2024-12-05|ABBV|BUY|2|176.17|27.01
2024-12-05|DOC|BUY|1|21.49|5.52
2024-12-06|HPE|SELL|38|23.95|915.62
2024-12-06|PLD|SELL|1|112.0|1027.62
2024-12-06|CBOE|SELL|1|203.99|1231.61
2024-12-06|CVS|SELL|1|55.29|1286.9
2024-12-06|PANW|BUY|6|202.95|69.2
2024-12-06|WY|BUY|2|31.29|6.62
2024-12-10|PFG|SELL|11|80.74|894.76
2024-12-10|AVGO|BUY|5|171.81|35.71
2024-12-10|WY|BUY|1|30.92|4.79
2024-12-12|GE|SELL|6|164.83|993.77
2024-12-12|PSX|SELL|1|123.99|1117.76
2024-12-12|WBD|SELL|1|12.49|1130.25
2024-12-12|WBD|SELL|3|12.49|1167.72
2024-12-12|WBD|SELL|1|12.49|1180.21
2024-12-12|MTCH|SELL|4|30.58|1302.53
2024-12-12|WDAY|BUY|4|274.82|203.25
2024-12-12|CDW|BUY|1|178.05|25.2
2024-12-12|WBD|BUY|2|12.49|0.22
2024-12-13|INCY|SELL|1|68.55|68.77
2024-12-13|WY|SELL|1|30.06|98.83
2024-12-13|AVGO|SELL|5|224.8|1222.83
2024-12-13|CHRW|BUY|10|111.38|109.03
2024-12-13|AES|BUY|8|13.35|2.23
2024-12-16|HAL|SELL|1|27.87|30.1
2024-12-16|TSN|SELL|4|59.74|269.06
2024-12-16|WY|SELL|2|29.65|328.36
2024-12-16|WBD|SELL|2|11.6|351.56
2024-12-16|ZTS|BUY|1|175.81|175.75
2024-12-16|ZBH|BUY|1|106.85|68.9
2024-12-16|XEL|BUY|1|67.66|1.24
2024-12-17|AMCR|SELL|1|48.65|49.89
2024-12-17|ROL|SELL|1|48.22|98.11
2024-12-17|APA|SELL|1|21.05|119.16
2024-12-17|ZBH|BUY|1|108.06|11.1
2024-12-17|F|BUY|1|9.97|1.13
2024-12-18|WY|SELL|1|27.96|29.09
2024-12-18|WY|SELL|1|27.96|57.05
2024-12-18|WY|SELL|1|27.96|85.01
2024-12-18|ALB|SELL|3|90.54|356.63
2024-12-18|HWM|SELL|1|107.69|464.32
