Date|symbol|operation|quantity|price|balance
2024-02-28|ZTS|BUY|10|199.94|97.99
2024-02-28|SLB|BUY|2|48.16|1.67
2024-02-29|XEL|SELL|1|52.69|54.36
2024-02-29|FITB|BUY|1|34.34|20.02
2024-02-29|NCLH|BUY|1|19.39|0.63
2024-03-01|AVGO|SELL|1|139.92|140.55
2024-03-01|MRNA|BUY|1|95.06|45.49
2024-03-01|GEN|BUY|2|21.83|1.83
2024-03-04|WBD|SELL|1|8.11|9.94
2024-03-04|ZTS|SELL|10|187.86|1888.54
2024-03-04|AMT|BUY|9|206.15|33.19
2024-03-04|VICI|BUY|1|29.72|3.47
2024-03-05|PEP|SELL|12|162.04|1947.95
2024-03-05|SNA|BUY|6|283.04|249.71
2024-03-05|ROL|BUY|5|44.28|28.31
2024-03-05|WBD|BUY|3|8.14|3.89
2024-03-11|MRNA|SELL|1|111.98|115.87
2024-03-11|WBD|SELL|3|9.07|143.08
2024-03-11|NEM|BUY|4|35.24|2.12
2024-03-14|SLB|SELL|2|53.23|108.58
2024-03-14|CTVA|BUY|1|55.2|53.38
2024-03-14|PFE|BUY|1|28.13|25.25
2024-03-14|WBD|BUY|2|8.53|8.19
2024-03-20|AMT|SELL|9|194.63|1759.86
2024-03-20|FOXA|BUY|58|30.22|7.1
2024-03-21|HD|SELL|5|395.2|1983.1
2024-03-21|RJF|SELL|1|126.1|2109.2
2024-03-21|WBD|BUY|36|8.72|1795.28
2024-03-21|RL|BUY|9|190.42|81.5
2024-03-21|F|BUY|6|12.92|3.98
2024-03-22|DD|SELL|7|31.69|225.81
2024-03-22|BBY|BUY|2|81.66|62.49
2024-03-22|VZ|BUY|1|40.37|22.12
2024-03-22|WBD|BUY|1|8.44|13.68
2024-03-22|VTRS|BUY|1|11.84|1.84
2024-03-26|MDLZ|SELL|27|70.04|1892.92
2024-03-26|MTCH|BUY|53|35.67|2.41
2024-03-27|NCLH|SELL|1|21.34|23.75
2024-03-27|AES|BUY|1|17.25|6.5
2024-03-28|FITB|SELL|1|37.21|43.71
2024-03-28|GEN|BUY|1|22.4|21.31
2024-03-28|HBAN|BUY|1|13.95|7.36
2024-04-02|RL|SELL|9|176.19|1593.07
2024-04-02|DELL|BUY|13|118.44|53.35
2024-04-02|EQT|BUY|1|36.87|16.48
2024-04-02|VTRS|BUY|1|11.94|4.54
2024-04-03|F|SELL|3|13.65|45.49
2024-04-03|GLW|BUY|1|32.57|12.92
2024-04-03|VTRS|BUY|1|12.02|0.9
2024-04-04|PFE|SELL|1|26.65|27.55
2024-04-04|MTCH|SELL|53|33.72|1814.71
2024-04-04|HPE|BUY|27|17.94|1330.33
2024-04-04|BA|BUY|7|183.29|47.3
2024-04-04|BAX|BUY|1|42.63|4.67
2024-04-05|NEM|SELL|4|39.65|163.27
2024-04-05|DELL|SELL|13|132.72|1888.63
2024-04-05|DG|BUY|11|159.55|133.58
2024-04-05|ZBH|BUY|1|127.33|6.25
2024-04-10|VICI|SELL|1|28.11|34.36
2024-04-10|LUV|BUY|1|27.96|6.4
2024-04-11|GEN|SELL|1|20.99|27.39
2024-04-11|BA|SELL|7|173.36|1240.91
2024-04-11|PODD|BUY|6|179.65|163.01
2024-04-11|RVTY|BUY|1|108.5|54.51
2024-04-11|XEL|BUY|1|53.49|1.02
2024-04-12|VTRS|SELL|1|11.33|12.35
2024-04-12|VTRS|SELL|1|11.33|23.68
2024-04-12|BAX|SELL|1|40.33|64.01
2024-04-12|DG|SELL|11|147.78|1689.59
2024-04-12|AVB|BUY|9|183.78|35.57
2024-04-12|WY|BUY|1|33.24|2.33
2024-04-15|GEN|SELL|2|20.6|43.53
2024-04-15|F|SELL|6|12.23|116.91
2024-04-15|BBY|SELL|2|76.29|269.49
2024-04-15|AES|SELL|1|16.16|285.65
2024-04-15|RVTY|SELL|1|102.32|387.97
2024-04-15|EQR|BUY|6|60.66|24.01
2024-04-15|VTRS|BUY|2|11.32|1.37
2024-04-16|WBD|SELL|36|8.14|294.41
2024-04-16|VTRS|SELL|1|11.12|305.53
2024-04-16|HBAN|SELL|1|13.04|318.57
2024-04-16|GLW|SELL|1|30.92|349.49
2024-04-16|ZTS|BUY|2|153.02|43.45
2024-04-16|WY|BUY|1|31.97|11.48
2024-04-16|WBD|BUY|1|8.14|3.34
2024-04-17|HPE|SELL|27|17.03|463.15
2024-04-17|PODD|SELL|6|166.26|1460.71
2024-04-17|WY|SELL|1|31.52|1492.23
2024-04-17|VLTO|BUY|16|90.55|43.43
2024-04-17|WY|BUY|1|31.52|11.91
2024-04-17|WBD|BUY|1|8.23|3.68
2024-04-18|SNA|SELL|6|261.76|1574.24
2024-04-18|ZBH|SELL|1|119.33|1693.57
2024-04-18|YUM|BUY|12|137.87|39.13
2024-04-18|WY|BUY|1|31.35|7.78
2024-04-22|CAH|SELL|1|102.83|110.61
2024-04-22|UAL|BUY|2|53.94|2.73
2024-04-24|GIS|SELL|1|71.61|74.34
2024-04-24|HAS|BUY|1|65.03|9.31
2024-04-24|WBD|BUY|1|8.38|0.93
2024-04-26|EQT|SELL|1|40.61|41.54
2024-04-26|FITB|BUY|1|36.9|4.64
2024-04-30|CSX|SELL|1|33.22|37.86
2024-04-30|WBD|SELL|2|7.36|52.58
2024-04-30|WBD|SELL|1|7.36|59.94
2024-04-30|LUV|SELL|1|25.94|85.88
2024-04-30|WY|SELL|1|30.17|116.05
2024-04-30|WBD|SELL|1|7.36|123.41
2024-04-30|WBD|SELL|1|7.36|130.77
2024-04-30|HAS|SELL|1|61.3|192.07
2024-04-30|WBD|SELL|1|7.36|199.43
2024-04-30|CARR|BUY|3|61.49|14.96
2024-04-30|WBD|BUY|2|7.36|0.24
2024-05-01|UAL|SELL|2|50.67|101.58
2024-05-01|VST|BUY|1|76.86|24.72
2024-05-01|HBAN|BUY|1|13.65|11.07
2024-05-01|WBD|BUY|1|7.62|3.45
2024-05-06|TXN|SELL|11|181.67|2001.82
2024-05-06|FITB|SELL|1|38.0|2039.82
2024-05-06|APTV|BUY|23|84.4|98.62
2024-05-06|NVDA|BUY|1|92.14|6.48
2024-05-07|ZTS|SELL|2|168.45|343.38
2024-05-07|BA|BUY|1|176.71|166.67
2024-05-07|WDC|BUY|3|54.04|4.55
2024-05-08|VST|SELL|1|89.2|93.75
2024-05-08|IP|BUY|2|39.28|15.19
2024-05-08|WBD|BUY|1|7.8|7.39
2024-05-09|FOXA|SELL|58|33.32|1939.95
2024-05-09|EQR|SELL|6|67.04|2342.19
2024-05-09|PSA|BUY|7|275.39|414.46
2024-05-09|KVUE|BUY|20|20.54|3.66
2024-05-10|WBD|SELL|2|8.15|19.96
2024-05-10|WBD|BUY|2|8.15|3.66
2024-05-14|WBD|SELL|1|8.56|12.22
2024-05-14|WBD|BUY|1|8.56|3.66
2024-05-15|HBAN|SELL|2|14.26|32.18
2024-05-15|WY|BUY|1|31.36|0.82
2024-05-17|WBD|SELL|1|8.05|8.87
2024-05-17|WBD|BUY|1|8.05|0.82
2024-05-22|VLTO|SELL|16|100.76|1612.98
2024-05-22|IBM|BUY|9|173.69|49.77
2024-05-22|WY|BUY|1|30.7|19.07
2024-05-22|WBD|BUY|2|8.06|2.95
2024-05-23|VTRS|SELL|2|10.53|24.01
2024-05-23|NVDA|SELL|1|103.8|127.81
2024-05-23|IP|SELL|2|44.16|216.13
2024-05-23|KVUE|SELL|20|19.44|604.93
2024-05-23|WBD|SELL|2|7.7|620.33
2024-05-23|INTC|BUY|20|30.08|18.73
2024-05-23|WBD|BUY|2|7.7|3.33
2024-05-28|WY|SELL|1|29.76|33.09
2024-05-28|WY|SELL|1|29.76|62.85
2024-05-28|WY|SELL|1|29.76|92.61
2024-05-28|SBUX|BUY|1|77.48|15.13
2024-05-28|WBD|BUY|1|7.87|7.26
2024-06-10|CTVA|SELL|1|51.71|58.97
2024-06-10|HBAN|SELL|1|12.58|71.55
2024-06-10|APTV|SELL|23|79.66|1903.73
2024-06-10|UBER|BUY|27|68.6|51.53
2024-06-10|GM|BUY|1|47.57|3.96
2024-06-11|WY|SELL|1|29.14|33.1
2024-06-11|LUV|BUY|1|28.05|5.05
2024-06-12|WDC|SELL|3|59.86|184.63
2024-06-12|ORCL|BUY|1|140.38|44.25
2024-06-12|F|BUY|3|12.08|8.01
2024-06-12|WBD|BUY|1|7.81|0.2
2024-06-13|WBD|SELL|1|7.29|7.49
2024-06-13|WBD|SELL|1|7.29|14.78
2024-06-13|WBD|SELL|2|7.29|29.36
2024-06-13|WBD|SELL|2|7.29|43.94
2024-06-13|WBD|SELL|1|7.29|51.23
2024-06-13|WBD|SELL|1|7.29|58.52
2024-06-13|XEL|BUY|1|54.34|4.18
2024-06-17|ROL|SELL|5|49.25|250.43
2024-06-17|ANET|BUY|2|85.02|80.39
2024-06-17|CPRT|BUY|1|54.35|26.04
2024-06-17|WBD|BUY|3|7.16|4.56
2024-06-18|AVB|SELL|9|202.4|1826.16
2024-06-18|BXP|BUY|29|62.05|26.71
2024-06-18|WBD|BUY|3|6.99|5.74
2024-07-01|YUM|SELL|12|129.7|1562.14
2024-07-01|XOM|BUY|13|114.96|67.66
2024-07-01|VZ|BUY|1|41.74|25.92
2024-07-01|WBD|BUY|3|7.1|4.62
2024-07-08|INTC|SELL|20|33.99|684.42
2024-07-08|TFX|BUY|3|211.73|49.23
2024-07-08|PFE|BUY|1|27.93|21.3
2024-07-08|WBD|BUY|2|7.11|7.08
2024-07-09|SBUX|SELL|1|72.75|79.83
2024-07-09|PNW|BUY|1|77.45|2.38
2024-07-11|F|SELL|3|13.47|42.79
2024-07-11|FE|BUY|1|39.47|3.32
2024-07-15|BXP|SELL|29|68.39|1986.63
2024-07-15|WBD|BUY|267|7.42|5.49
2024-07-16|CARR|SELL|3|69.88|215.13
2024-07-16|PSA|SELL|7|305.65|2354.68
2024-07-16|WBD|SELL|3|7.98|2378.62
2024-07-16|WBD|SELL|3|7.98|2402.56
2024-07-16|WBD|SELL|3|7.98|2426.5
2024-07-16|WBD|SELL|2|7.98|2442.46
2024-07-16|JCI|BUY|30|72.18|277.06
2024-07-16|TECH|BUY|3|79.82|37.6
2024-07-16|FAST|BUY|1|34.51|3.09
2024-07-17|FITB|SELL|1|41.0|44.09
2024-07-17|WBD|SELL|267|8.32|2265.53
2024-07-17|WY|BUY|73|30.49|39.76
2024-07-17|EXC|BUY|1|36.43|3.33
2024-07-19|TECH|SELL|3|75.46|229.71
2024-07-19|A|BUY|1|131.78|97.93
2024-07-19|SYY|BUY|1|73.62|24.31
2024-07-19|WBD|BUY|2|8.67|6.97
2024-07-22|VZ|SELL|1|39.09|46.06
2024-07-22|WMB|BUY|1|44.77|1.29
2024-07-24|LUV|SELL|1|26.61|27.9
2024-07-24|CPRT|SELL|1|51.16|79.06
2024-07-24|JCI|SELL|30|67.54|2105.26
2024-07-24|WMB|SELL|1|42.49|2147.75
2024-07-24|HCA|BUY|6|343.94|84.11
2024-07-24|XEL|BUY|1|56.36|27.75
2024-07-24|WBD|BUY|3|8.47|2.34
2024-07-25|IBM|SELL|9|191.98|1730.16
2024-07-25|GM|SELL|1|44.13|1774.29
2024-07-25|ANET|SELL|2|78.53|1931.35
2024-07-25|WBD|SELL|2|7.99|1947.33
2024-07-25|WBD|SELL|3|7.99|1971.3
2024-07-25|MTD|BUY|1|1411.0|560.3
2024-07-25|CF|BUY|7|73.51|45.73
2024-07-25|KDP|BUY|1|33.21|12.52
2024-07-25|WBD|BUY|1|7.99|4.53
2024-07-26|UBER|SELL|27|64.4|1743.33
2024-07-26|PFE|SELL|1|30.77|1774.1
2024-07-26|CNC|BUY|24|73.1|19.7
2024-07-26|WBD|BUY|2|8.31|3.08
2024-07-30|PNW|SELL|1|85.45|88.53
2024-07-30|XEL|BUY|1|58.63|29.9
2024-07-30|WBD|BUY|3|8.78|3.56
2024-08-01|XEL|SELL|1|59.11|62.67
2024-08-01|TFX|SELL|3|235.95|770.52
2024-08-01|YUM|BUY|5|134.5|98.02
2024-08-01|NKE|BUY|1|73.85|24.17
2024-08-01|WBD|BUY|2|8.38|7.41
2024-08-02|ORCL|SELL|1|133.28|140.69
2024-08-02|WBD|SELL|3|8.27|165.5
2024-08-02|GDDY|BUY|1|151.25|14.25
2024-08-02|WBD|BUY|1|8.27|5.98
2024-08-05|BA|SELL|1|167.03|173.01
2024-08-05|WBD|SELL|2|7.88|188.77
2024-08-05|WBD|SELL|2|7.88|204.53
2024-08-05|CLX|BUY|1|142.67|61.86
2024-08-05|XEL|BUY|1|57.99|3.87
2024-08-06|FAST|SELL|1|32.78|36.65
2024-08-06|WBD|SELL|1|7.57|44.22
2024-08-06|WBD|SELL|1|7.57|51.79
2024-08-06|WMB|BUY|1|42.83|8.96
2024-08-06|WBD|BUY|1|7.57|1.39
2024-08-08|WBD|SELL|1|7.02|8.41
2024-08-08|WBD|BUY|1|7.02|1.39
2024-08-13|CF|SELL|7|80.93|567.9
2024-08-13|DPZ|BUY|1|441.3|126.6
2024-08-13|NRG|BUY|1|81.86|44.74
2024-08-13|WMB|BUY|1|43.12|1.62
2024-08-15|NKE|SELL|1|82.5|84.12
2024-08-15|UDR|BUY|2|41.62|0.88
2024-08-16|XEL|SELL|1|59.98|60.86
2024-08-16|INVH|BUY|1|35.28|25.58
2024-08-16|PCG|BUY|1|18.41|7.17
2024-08-20|WBD|SELL|1|7.77|14.94
2024-08-20|WBD|BUY|1|7.77|7.17
2024-08-22|HCA|SELL|6|383.12|2305.89
2024-08-22|DPZ|SELL|1|416.23|2722.12
2024-08-22|TGT|BUY|14|156.82|526.64
2024-08-22|DE|BUY|1|376.59|150.05
2024-08-22|GLW|BUY|3|41.27|26.24
2024-08-22|AES|BUY|1|17.77|8.47
2024-08-22|WBD|BUY|1|7.5|0.97
2024-08-26|FE|SELL|1|43.42|44.39
2024-08-26|HST|BUY|2|17.34|9.71
2024-08-26|WBD|BUY|1|8.23|1.48
2024-08-29|CLX|SELL|1|157.26|158.74
2024-08-29|WBD|SELL|1|7.73|166.47
2024-08-29|CTRA|BUY|6|24.43|19.89
2024-08-29|WBD|BUY|2|7.73|4.43
2024-08-30|KDP|SELL|1|36.61|41.04
2024-08-30|GDDY|SELL|1|167.41|208.45
2024-08-30|INTC|BUY|9|22.04|10.09
2024-08-30|WBD|BUY|1|7.84|2.25
2024-09-03|XEL|SELL|1|62.52|64.77
2024-09-03|WBD|SELL|1|7.36|72.13
2024-09-03|AES|SELL|1|16.75|88.88
2024-09-03|INTC|SELL|9|20.1|269.78
2024-09-03|WBD|SELL|1|7.36|277.14
2024-09-03|PODD|BUY|1|206.69|70.45
2024-09-03|WY|BUY|2|30.28|9.89
2024-09-03|WBD|BUY|1|7.36|2.53
2024-09-04|PCG|SELL|1|20.43|22.96
2024-09-04|WBD|SELL|2|7.32|37.6
2024-09-04|WBD|BUY|5|7.32|1.0
2024-09-06|NRG|SELL|1|76.51|77.51
2024-09-06|CTRA|SELL|6|22.92|215.03
2024-09-06|KR|BUY|4|52.27|5.95
2024-09-10|XEL|SELL|1|63.84|69.79
2024-09-10|TGT|SELL|14|148.01|2141.93
2024-09-10|WBD|SELL|1|7.02|2148.95
2024-09-10|PLTR|BUY|61|34.76|28.59
2024-09-10|WBD|BUY|4|7.02|0.51
2024-09-11|UDR|SELL|2|45.98|92.47
2024-09-11|PODD|SELL|1|227.73|320.2
2024-09-11|WBD|SELL|1|6.94|327.14
2024-09-11|WBD|SELL|5|6.94|361.84
2024-09-11|AMZN|BUY|1|184.52|177.32
2024-09-11|PEG|BUY|2|82.2|12.92
2024-09-11|WBD|BUY|1|6.94|5.98
2024-09-12|WBD|SELL|1|7.66|13.64
2024-09-12|WBD|BUY|1|7.66|5.98
2024-09-13|VZ|SELL|1|44.43|50.41
2024-09-13|EXC|SELL|1|40.23|90.64
2024-09-13|WBD|SELL|4|8.49|124.6
2024-09-13|WBD|SELL|1|8.49|133.09
2024-09-13|SJM|BUY|1|120.74|12.35
2024-09-13|WBD|BUY|1|8.49|3.86
2024-09-16|XEL|SELL|1|64.56|68.42
2024-09-16|CZR|BUY|1|39.43|28.99
2024-09-16|WBD|BUY|3|8.56|3.31
2024-09-19|WY|SELL|73|33.59|2455.38
2024-09-19|WY|SELL|2|33.59|2522.56
2024-09-19|CEG|BUY|10|208.5|437.56
2024-09-19|DELL|BUY|3|117.77|84.25
2024-09-19|TRMB|BUY|1|60.2|24.05
2024-09-19|WBD|BUY|2|8.4|7.25
2024-09-20|CEG|SELL|10|254.98|2557.05
2024-09-20|INTC|BUY|110|21.84|154.65
2024-09-20|ALB|BUY|1|86.03|68.62
2024-09-20|INCY|BUY|1|65.74|2.88
2024-09-26|A|SELL|1|146.74|149.62
2024-09-26|ALB|SELL|1|95.17|244.79
2024-09-26|DOW|BUY|4|54.72|25.91
2024-09-26|CTRA|BUY|1|23.06|2.85
2024-09-27|DE|SELL|1|418.0|420.85
2024-09-27|DLTR|BUY|5|73.12|55.25
2024-09-27|HAL|BUY|1|28.65|26.6
2024-09-27|WBD|BUY|3|8.38|1.46
2024-10-01|PEG|SELL|2|90.73|182.92
2024-10-01|RTX|BUY|1|124.39|58.53
2024-10-01|NWSA|BUY|2|26.41|5.71
2024-10-02|WMB|SELL|1|47.64|53.35
2024-10-02|WMB|SELL|1|47.64|100.99
2024-10-02|WBD|SELL|1|7.97|108.96
2024-10-02|WBD|SELL|3|7.97|132.87
2024-10-02|WBD|SELL|2|7.97|148.81
2024-10-02|APA|BUY|5|25.76|20.01
2024-10-02|WBD|BUY|2|7.97|4.07
2024-10-03|PLTR|SELL|61|39.24|2397.71
2024-10-03|CZR|SELL|1|43.85|2441.56
2024-10-03|DLTR|SELL|5|69.08|2786.96
2024-10-03|WBD|SELL|3|7.74|2810.18
2024-10-03|OXY|BUY|42|54.79|509.0
2024-10-03|VLO|BUY|3|144.03|76.91
2024-10-03|SYY|BUY|1|76.14|0.77
2024-10-08|INVH|SELL|1|33.19|33.96
2024-10-08|VLO|SELL|3|136.34|442.98
2024-10-08|TFC|BUY|10|42.13|21.68
2024-10-08|WBD|BUY|2|7.72|6.24
2024-10-09|GLW|SELL|3|46.73|146.43
2024-10-09|OKE|BUY|1|94.75|51.68
2024-10-09|HBAN|BUY|3|14.94|6.86
2024-10-10|WBD|SELL|2|7.54|21.94
2024-10-10|WBD|BUY|2|7.54|6.86
2024-10-15|CNC|SELL|24|68.48|1650.38
2024-10-15|OXY|SELL|42|51.56|3815.9
2024-10-15|PNC|BUY|10|192.34|1892.5
2024-10-15|LLY|BUY|2|913.32|65.86
2024-10-15|FITB|BUY|1|44.65|21.21
2024-10-15|WBD|BUY|2|7.6|6.01
2024-10-23|MTD|SELL|1|1320.35|1326.36
2024-10-23|KR|SELL|4|57.62|1556.84
2024-10-23|DOW|SELL|4|51.49|1762.8
2024-10-23|WBD|SELL|2|7.33|1777.46
2024-10-23|AVB|BUY|7|229.54|170.68
2024-10-23|NEE|BUY|2|84.96|0.76
2024-10-28|APA|SELL|5|23.7|119.26
2024-10-28|TPR|BUY|2|50.47|18.32
2024-10-28|WBD|BUY|2|7.61|3.1
2024-10-29|SJM|SELL|1|113.79|116.89
2024-10-29|INCY|SELL|1|73.6|190.49
2024-10-29|NEE|SELL|2|79.56|349.61
2024-10-29|TSLA|BUY|1|259.52|90.09
2024-10-29|INCY|BUY|1|73.6|16.49
2024-10-29|WBD|BUY|2|7.55|1.39
2024-10-30|LLY|SELL|2|846.83|1695.05
2024-10-30|FFIV|BUY|7|238.95|22.4
2024-10-30|WBD|BUY|2|7.77|6.86
2024-10-31|TPR|SELL|2|47.45|101.76
2024-10-31|SW|BUY|1|51.5|50.26
2024-10-31|WY|BUY|1|31.16|19.1
2024-10-31|WBD|BUY|2|8.13|2.84
2024-11-01|DELL|SELL|3|130.87|395.45
2024-11-01|AVB|SELL|7|216.28|1909.41
2024-11-01|ABBV|BUY|9|203.55|77.46
2024-11-01|BMY|BUY|1|54.32|23.14
2024-11-01|WBD|BUY|2|8.23|6.68
2024-11-04|RTX|SELL|1|118.0|124.68
2024-11-04|TSLA|SELL|1|242.84|367.52
2024-11-04|MOH|BUY|1|330.66|36.86
2024-11-04|WY|BUY|1|31.71|5.15
2024-11-06|AMZN|SELL|1|207.09|212.24
2024-11-06|TRMB|SELL|1|72.64|284.88
2024-11-06|INTC|SELL|110|25.05|3040.38
2024-11-06|TFC|SELL|10|47.0|3510.38
2024-11-06|HBAN|SELL|3|17.52|3562.94
2024-11-06|WBD|SELL|2|8.38|3579.7
2024-11-06|WBD|SELL|2|8.38|3596.46
2024-11-06|WBD|SELL|2|8.38|3613.22
2024-11-06|WBD|SELL|2|8.38|3629.98
2024-11-06|TRMB|BUY|33|72.64|1232.86
2024-11-06|SNPS|BUY|2|553.15|126.56
2024-11-06|C|BUY|1|69.03|57.53
2024-11-06|INTC|BUY|2|25.05|7.43
2024-11-07|NWSA|SELL|2|29.16|65.75
2024-11-07|INCY|SELL|1|82.34|148.09
2024-11-07|WBD|SELL|2|9.37|166.83
2024-11-07|WBD|SELL|2|9.37|185.57
2024-11-07|WBD|SELL|2|9.37|204.31
2024-11-07|COP|BUY|1|112.4|91.91
2024-11-07|TFC|BUY|1|46.2|45.71
2024-11-07|WY|BUY|1|31.74|13.97
2024-11-07|WBD|BUY|1|9.37|4.6
2024-11-08|OKE|SELL|1|107.16|111.76
2024-11-08|HPE|BUY|5|22.04|1.56
2024-11-11|CTRA|SELL|1|25.41|26.97
2024-11-11|ABBV|SELL|9|174.43|1596.84
2024-11-11|BMY|SELL|1|59.82|1656.66
2024-11-11|FTNT|BUY|17|97.18|4.6
2024-11-13|MOH|SELL|1|309.3|313.9
2024-11-13|TSN|BUY|4|63.3|60.7
2024-11-13|WRB|BUY|1|60.24|0.46
2024-11-15|SNPS|SELL|2|520.75|1041.96
2024-11-15|GPC|BUY|8|122.62|61.0
2024-11-15|INVH|BUY|1|33.79|27.21
2024-11-15|WBD|BUY|2|9.22|8.77
2024-11-18|FTNT|SELL|17|91.88|1570.73
2024-11-18|PFG|BUY|18|86.07|21.47
2024-11-18|WBD|BUY|2|9.47|2.53
2024-11-21|HAL|SELL|1|31.87|34.4
2024-11-21|WBD|SELL|2|10.23|54.86
2024-11-21|VZ|BUY|1|42.5|12.36
2024-11-21|WBD|BUY|1|10.23|2.13
2024-11-25|PNC|SELL|10|212.47|2126.83
2024-11-25|COP|SELL|1|106.1|2232.93
2024-11-25|WBD|SELL|1|10.4|2243.33
2024-11-25|PM|BUY|17|130.71|21.26
2024-11-25|WBD|BUY|2|10.4|0.46
2024-11-27|INTC|SELL|2|23.65|47.76
2024-11-27|HPE|SELL|5|20.8|151.76
2024-11-27|EL|BUY|2|73.96|3.84
2024-11-29|WBD|SELL|2|10.48|24.8
2024-11-29|WBD|BUY|2|10.48|3.84
2024-12-05|SYY|SELL|1|81.77|85.61
2024-12-05|DG|BUY|1|79.6|6.01
2024-12-09|EL|SELL|2|81.68|169.37
2024-12-09|PFE|BUY|6|26.1|12.77
2024-12-09|WBD|BUY|1|10.56|2.21
2024-12-10|PFG|SELL|18|80.74|1455.53
2024-12-10|AVGO|BUY|8|171.81|81.05
2024-12-10|XEL|BUY|1|69.15|11.9
2024-12-10|WBD|BUY|1|10.89|1.01
2024-12-12|WBD|SELL|1|12.49|13.5
2024-12-12|WBD|SELL|2|12.49|38.48
2024-12-12|WBD|SELL|2|12.49|63.46
2024-12-12|WBD|SELL|1|12.49|75.95
2024-12-12|WBD|SELL|1|12.49|88.44
2024-12-12|XEL|BUY|1|68.49|19.95
2024-12-12|WBD|BUY|1|12.49|7.46
2024-12-13|WY|SELL|1|30.06|37.52
2024-12-13|WY|SELL|1|30.06|67.58
2024-12-13|AVGO|SELL|8|224.8|1865.98
2024-12-13|TDG|BUY|1|1259.12|606.86
2024-12-13|CHRW|BUY|5|111.38|49.96
2024-12-13|AES|BUY|3|13.35|9.91
2024-12-16|XOM|SELL|13|108.47|1420.02
2024-12-16|FFIV|SELL|7|263.36|3263.54
2024-12-16|TSN|SELL|4|59.74|3502.5
2024-12-16|DG|SELL|1|75.27|3577.77
2024-12-16|WBD|SELL|1|11.6|3589.37
2024-12-16|INTU|BUY|3|671.5|1574.87
2024-12-16|ADSK|BUY|1|304.89|1269.98
2024-12-16|ZTS|BUY|7|175.81|39.31
2024-12-16|WY|BUY|1|29.65|9.66
2024-12-17|WY|SELL|1|29.38|39.04
2024-12-17|WY|BUY|1|29.38|9.66
2024-12-18|TFC|SELL|1|43.11|52.77
2024-12-18|GPC|SELL|8|115.59|977.49
2024-12-18|INVH|SELL|1|31.61|1009.1
2024-12-18|VZ|SELL|1|40.24|1049.34
2024-12-18|AES|SELL|3|12.5|1086.84
2024-12-18|ZTS|SELL|7|167.01|2255.91
2024-12-18|WY|SELL|1|27.96|2283.87
2024-12-18|HON|BUY|10|213.82|145.67
2024-12-18|ZBH|BUY|1|105.86|39.81
2024-12-18|WY|BUY|1|27.96|11.85
2024-12-18|WBD|BUY|1|10.63|1.22
2024-12-19|FITB|SELL|1|42.26|43.48
2024-12-19|PM|SELL|17|122.17|2120.37
2024-12-19|CHRW|SELL|5|105.0|2645.37
2024-12-19|INTU|SELL|3|636.95|4556.22
2024-12-19|WY|SELL|1|27.21|4583.43
2024-12-19|ZTS|BUY|13|163.52|2457.67
2024-12-19|ZBH|BUY|21|105.81|235.66
2024-12-19|YUM|BUY|1|130.36|105.3
