Date|symbol|sector|quantity|buy_price|price
2024-01-17|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|109.69
2024-01-17|EG|Reinsurance - Financials|1|374.37|365.2
2024-01-17|MMC|Insurance Brokers - Financials|1|192.86|196.34
2024-01-17|TAP|Brewers - Consumer Staples|2|63.7|63.26
2024-01-17|WBD|Broadcasting - Communication Services|1|10.54|10.16
2024-01-17|WBD|Broadcasting - Communication Services|1|10.35|10.16
2024-01-17|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|355.7
2024-01-17|DECK|Footwear - Consumer Discretionary|8|120.75|120.75
2024-01-17|AON|Insurance Brokers - Financials|2|303.26|303.26
2024-01-17|CRM|Application Software - Information Technology|3|271.44|271.44
2024-01-17|IBM|IT Consulting & Other Services - Information Technology|1|166.08|166.08
2024-01-17|FITB|Regional Banks - Financials|2|33.79|33.79
2024-01-17|WBD|Broadcasting - Communication Services|2|10.16|10.16
2024-01-19|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|72.85
2024-01-19|MCK|Health Care Distributors - Health Care|2|473.42|484.6
2024-01-19|ZBH|Health Care Equipment - Health Care|8|121.39|123.36
2024-01-19|YUM|Restaurants - Consumer Discretionary|7|129.03|132.3
2024-01-19|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|111.87
2024-01-19|EG|Reinsurance - Financials|1|374.37|373.84
2024-01-19|MMC|Insurance Brokers - Financials|1|192.86|199.1
2024-01-19|TAP|Brewers - Consumer Staples|2|63.7|62.49
2024-01-19|WBD|Broadcasting - Communication Services|1|10.54|10.35
2024-01-19|WBD|Broadcasting - Communication Services|1|10.35|10.35
2024-01-19|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|362.41
2024-01-19|DECK|Footwear - Consumer Discretionary|8|120.75|124.88
2024-01-19|AON|Insurance Brokers - Financials|2|303.26|311.58
2024-01-19|CRM|Application Software - Information Technology|3|271.44|280.88
2024-01-19|IBM|IT Consulting & Other Services - Information Technology|1|166.08|171.48
2024-01-19|FITB|Regional Banks - Financials|2|33.79|34.21
2024-01-19|WBD|Broadcasting - Communication Services|2|10.16|10.35
2024-01-19|AVGO|Semiconductors - Information Technology|7|121.12|121.12
2024-01-19|GEN|Systems Software - Information Technology|2|23.48|23.48
2024-01-19|WBD|Broadcasting - Communication Services|1|10.35|10.35
2024-01-25|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|74.5
2024-01-25|MCK|Health Care Distributors - Health Care|2|473.42|486.33
2024-01-25|ZBH|Health Care Equipment - Health Care|8|121.39|121.96
2024-01-25|YUM|Restaurants - Consumer Discretionary|7|129.03|130.22
2024-01-25|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|112.98
2024-01-25|EG|Reinsurance - Financials|1|374.37|376.56
2024-01-25|MMC|Insurance Brokers - Financials|1|192.86|191.09
2024-01-25|TAP|Brewers - Consumer Staples|2|63.7|62.88
2024-01-25|WBD|Broadcasting - Communication Services|1|10.54|10.58
2024-01-25|WBD|Broadcasting - Communication Services|1|10.35|10.58
2024-01-25|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|350.97
2024-01-25|DECK|Footwear - Consumer Discretionary|8|120.75|126.83
2024-01-25|AON|Insurance Brokers - Financials|2|303.26|299.71
2024-01-25|CRM|Application Software - Information Technology|3|271.44|279.03
2024-01-25|FITB|Regional Banks - Financials|2|33.79|34.9
2024-01-25|WBD|Broadcasting - Communication Services|2|10.16|10.58
2024-01-25|AVGO|Semiconductors - Information Technology|7|121.12|123.0
2024-01-25|GEN|Systems Software - Information Technology|2|23.48|23.84
2024-01-25|WBD|Broadcasting - Communication Services|1|10.35|10.58
2024-01-25|TXT|Aerospace & Defense - Industrials|2|86.16|86.16
2024-01-25|PLTR|Internet Services & Infrastructure - Information Technology|1|16.46|16.46
2024-02-02|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|76.87
2024-02-02|MCK|Health Care Distributors - Health Care|2|473.42|504.45
2024-02-02|ZBH|Health Care Equipment - Health Care|8|121.39|126.32
2024-02-02|YUM|Restaurants - Consumer Discretionary|7|129.03|128.75
2024-02-02|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|115.42
2024-02-02|EG|Reinsurance - Financials|1|374.37|381.34
2024-02-02|MMC|Insurance Brokers - Financials|1|192.86|193.36
2024-02-02|TAP|Brewers - Consumer Staples|2|63.7|62.07
2024-02-02|WBD|Broadcasting - Communication Services|1|10.54|10.25
2024-02-02|WBD|Broadcasting - Communication Services|1|10.35|10.25
2024-02-02|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|357.23
2024-02-02|AON|Insurance Brokers - Financials|2|303.26|292.4
2024-02-02|CRM|Application Software - Information Technology|3|271.44|285.66
2024-02-02|FITB|Regional Banks - Financials|2|33.79|33.85
2024-02-02|WBD|Broadcasting - Communication Services|2|10.16|10.25
2024-02-02|AVGO|Semiconductors - Information Technology|7|121.12|122.43
2024-02-02|WBD|Broadcasting - Communication Services|1|10.35|10.25
2024-02-02|TXT|Aerospace & Defense - Industrials|2|86.16|86.0
2024-02-02|PLTR|Internet Services & Infrastructure - Information Technology|1|16.46|17.02
2024-02-02|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|170.97
2024-02-02|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|44.88
2024-02-06|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|75.25
2024-02-06|MCK|Health Care Distributors - Health Care|2|473.42|506.87
2024-02-06|ZBH|Health Care Equipment - Health Care|8|121.39|127.6
2024-02-06|YUM|Restaurants - Consumer Discretionary|7|129.03|127.27
2024-02-06|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|119.56
2024-02-06|EG|Reinsurance - Financials|1|374.37|380.63
2024-02-06|MMC|Insurance Brokers - Financials|1|192.86|194.5
2024-02-06|TAP|Brewers - Consumer Staples|2|63.7|61.29
2024-02-06|WBD|Broadcasting - Communication Services|1|10.54|10.07
2024-02-06|WBD|Broadcasting - Communication Services|1|10.35|10.07
2024-02-06|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|356.25
2024-02-06|AON|Insurance Brokers - Financials|2|303.26|300.83
2024-02-06|CRM|Application Software - Information Technology|3|271.44|285.83
2024-02-06|FITB|Regional Banks - Financials|2|33.79|33.47
2024-02-06|WBD|Broadcasting - Communication Services|2|10.16|10.07
2024-02-06|AVGO|Semiconductors - Information Technology|7|121.12|122.26
2024-02-06|WBD|Broadcasting - Communication Services|1|10.35|10.07
2024-02-06|TXT|Aerospace & Defense - Industrials|2|86.16|86.09
2024-02-06|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|171.42
2024-02-06|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|44.69
2024-02-06|PLTR|Internet Services & Infrastructure - Information Technology|1|21.87|21.87
2024-02-07|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|74.62
2024-02-07|MCK|Health Care Distributors - Health Care|2|473.42|516.98
2024-02-07|ZBH|Health Care Equipment - Health Care|8|121.39|127.55
2024-02-07|YUM|Restaurants - Consumer Discretionary|7|129.03|129.64
2024-02-07|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.35
2024-02-07|EG|Reinsurance - Financials|1|374.37|383.94
2024-02-07|MMC|Insurance Brokers - Financials|1|192.86|195.73
2024-02-07|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|362.69
2024-02-07|AON|Insurance Brokers - Financials|2|303.26|301.88
2024-02-07|CRM|Application Software - Information Technology|3|271.44|288.84
2024-02-07|FITB|Regional Banks - Financials|2|33.79|33.36
2024-02-07|WBD|Broadcasting - Communication Services|2|10.16|9.75
2024-02-07|AVGO|Semiconductors - Information Technology|7|121.12|125.71
2024-02-07|TXT|Aerospace & Defense - Industrials|2|86.16|87.71
2024-02-07|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|171.47
2024-02-07|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|44.72
2024-02-07|PLTR|Internet Services & Infrastructure - Information Technology|1|21.87|23.6
2024-02-07|EMR|Electrical Components & Equipment - Industrials|1|104.09|104.09
2024-02-07|ROL|Environmental & Facilities Services - Industrials|1|44.2|44.2
2024-02-08|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|74.76
2024-02-08|MCK|Health Care Distributors - Health Care|2|473.42|494.23
2024-02-08|ZBH|Health Care Equipment - Health Care|8|121.39|123.04
2024-02-08|YUM|Restaurants - Consumer Discretionary|7|129.03|130.4
2024-02-08|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|122.38
2024-02-08|MMC|Insurance Brokers - Financials|1|192.86|196.8
2024-02-08|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|363.72
2024-02-08|AON|Insurance Brokers - Financials|2|303.26|307.18
2024-02-08|CRM|Application Software - Information Technology|3|271.44|291.95
2024-02-08|FITB|Regional Banks - Financials|2|33.79|33.39
2024-02-08|WBD|Broadcasting - Communication Services|2|10.16|9.83
2024-02-08|AVGO|Semiconductors - Information Technology|7|121.12|127.48
2024-02-08|TXT|Aerospace & Defense - Industrials|2|86.16|87.59
2024-02-08|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|173.85
2024-02-08|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|46.43
2024-02-08|EMR|Electrical Components & Equipment - Industrials|1|104.09|102.38
2024-02-08|ROL|Environmental & Facilities Services - Industrials|1|44.2|43.73
2024-02-08|PWR|Construction & Engineering - Industrials|1|207.77|207.77
2024-02-08|ON|Semiconductors - Information Technology|1|80.71|80.71
2024-02-08|CMS|Multi-Utilities - Utilities|1|56.27|56.27
2024-02-08|WY|Timber REITs - Real Estate|1|33.01|33.01
2024-02-08|WBD|Broadcasting - Communication Services|1|9.83|9.83
2024-02-09|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|73.17
2024-02-09|MCK|Health Care Distributors - Health Care|2|473.42|501.35
2024-02-09|ZBH|Health Care Equipment - Health Care|8|121.39|122.8
2024-02-09|YUM|Restaurants - Consumer Discretionary|7|129.03|130.27
2024-02-09|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|124.3
2024-02-09|MMC|Insurance Brokers - Financials|1|192.86|197.91
2024-02-09|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|363.15
2024-02-09|AON|Insurance Brokers - Financials|2|303.26|312.56
2024-02-09|CRM|Application Software - Information Technology|3|271.44|291.3
2024-02-09|FITB|Regional Banks - Financials|2|33.79|33.65
2024-02-09|AVGO|Semiconductors - Information Technology|7|121.12|128.34
2024-02-09|TXT|Aerospace & Defense - Industrials|2|86.16|87.2
2024-02-09|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|167.67
2024-02-09|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|46.74
2024-02-09|EMR|Electrical Components & Equipment - Industrials|1|104.09|103.2
2024-02-09|ROL|Environmental & Facilities Services - Industrials|1|44.2|43.48
2024-02-09|PWR|Construction & Engineering - Industrials|1|207.77|210.11
2024-02-09|ON|Semiconductors - Information Technology|1|80.71|80.8
2024-02-09|CMS|Multi-Utilities - Utilities|1|56.27|56.08
2024-02-09|WY|Timber REITs - Real Estate|1|33.01|33.28
2024-02-09|WBD|Broadcasting - Communication Services|1|9.83|9.64
2024-02-09|WBD|Broadcasting - Communication Services|2|9.64|9.64
2024-02-15|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|71.61
2024-02-15|MCK|Health Care Distributors - Health Care|2|473.42|505.68
2024-02-15|ZBH|Health Care Equipment - Health Care|8|121.39|124.4
2024-02-15|YUM|Restaurants - Consumer Discretionary|7|129.03|135.4
2024-02-15|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|124.42
2024-02-15|MMC|Insurance Brokers - Financials|1|192.86|200.99
2024-02-15|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|361.08
2024-02-15|AON|Insurance Brokers - Financials|2|303.26|314.37
2024-02-15|CRM|Application Software - Information Technology|3|271.44|291.94
2024-02-15|FITB|Regional Banks - Financials|2|33.79|33.9
2024-02-15|AVGO|Semiconductors - Information Technology|7|121.12|126.51
2024-02-15|TXT|Aerospace & Defense - Industrials|2|86.16|86.21
2024-02-15|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|167.86
2024-02-15|MGM|Casinos & Gaming - Consumer Discretionary|8|44.88|43.1
2024-02-15|EMR|Electrical Components & Equipment - Industrials|1|104.09|105.71
2024-02-15|PWR|Construction & Engineering - Industrials|1|207.77|214.06
2024-02-15|ON|Semiconductors - Information Technology|1|80.71|80.62
2024-02-15|CMS|Multi-Utilities - Utilities|1|56.27|57.22
2024-02-15|WY|Timber REITs - Real Estate|1|33.01|33.42
2024-02-15|WBD|Broadcasting - Communication Services|1|9.83|10.14
2024-02-15|WBD|Broadcasting - Communication Services|2|9.64|10.14
2024-02-15|WY|Timber REITs - Real Estate|1|33.42|33.42
2024-02-16|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|71.98
2024-02-16|MCK|Health Care Distributors - Health Care|2|473.42|511.06
2024-02-16|ZBH|Health Care Equipment - Health Care|8|121.39|124.71
2024-02-16|YUM|Restaurants - Consumer Discretionary|7|129.03|134.55
2024-02-16|XYL|Industrial Machinery & Supplies & Components - Industrials|8|113.67|123.79
2024-02-16|MMC|Insurance Brokers - Financials|1|192.86|200.3
2024-02-16|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|362.35
2024-02-16|AON|Insurance Brokers - Financials|2|303.26|311.24
2024-02-16|CRM|Application Software - Information Technology|3|271.44|289.72
2024-02-16|FITB|Regional Banks - Financials|2|33.79|33.93
2024-02-16|AVGO|Semiconductors - Information Technology|7|121.12|124.55
2024-02-16|TXT|Aerospace & Defense - Industrials|2|86.16|85.69
2024-02-16|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|166.32
2024-02-16|EMR|Electrical Components & Equipment - Industrials|1|104.09|106.15
2024-02-16|PWR|Construction & Engineering - Industrials|1|207.77|211.44
2024-02-16|ON|Semiconductors - Information Technology|1|80.71|78.64
2024-02-16|CMS|Multi-Utilities - Utilities|1|56.27|57.27
2024-02-16|WY|Timber REITs - Real Estate|1|33.01|32.99
2024-02-16|WBD|Broadcasting - Communication Services|1|9.83|9.83
2024-02-16|WBD|Broadcasting - Communication Services|2|9.64|9.83
2024-02-16|WY|Timber REITs - Real Estate|1|33.42|32.99
2024-02-16|DD|Specialty Chemicals - Materials|12|28.64|28.64
2024-02-22|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|74.13
2024-02-22|MCK|Health Care Distributors - Health Care|2|473.42|510.3
2024-02-22|ZBH|Health Care Equipment - Health Care|8|121.39|128.54
2024-02-22|YUM|Restaurants - Consumer Discretionary|7|129.03|137.33
2024-02-22|MMC|Insurance Brokers - Financials|1|192.86|204.26
2024-02-22|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|371.34
2024-02-22|AON|Insurance Brokers - Financials|2|303.26|315.36
2024-02-22|CRM|Application Software - Information Technology|3|271.44|293.65
2024-02-22|FITB|Regional Banks - Financials|2|33.79|33.4
2024-02-22|AVGO|Semiconductors - Information Technology|7|121.12|130.49
2024-02-22|TXT|Aerospace & Defense - Industrials|2|86.16|85.38
2024-02-22|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|168.25
2024-02-22|EMR|Electrical Components & Equipment - Industrials|1|104.09|105.29
2024-02-22|ON|Semiconductors - Information Technology|1|80.71|78.36
2024-02-22|CMS|Multi-Utilities - Utilities|1|56.27|57.14
2024-02-22|WY|Timber REITs - Real Estate|1|33.01|33.69
2024-02-22|WBD|Broadcasting - Communication Services|1|9.83|9.56
2024-02-22|WBD|Broadcasting - Communication Services|2|9.64|9.56
2024-02-22|WY|Timber REITs - Real Estate|1|33.42|33.69
2024-02-22|DD|Specialty Chemicals - Materials|12|28.64|29.26
2024-02-22|TECH|Life Sciences Tools & Services - Health Care|13|71.76|71.76
2024-02-22|EXC|Electric Utilities - Utilities|8|36.03|36.03
2024-02-22|WBD|Broadcasting - Communication Services|1|9.56|9.56
2024-02-23|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|73.98
2024-02-23|MCK|Health Care Distributors - Health Care|2|473.42|516.24
2024-02-23|ZBH|Health Care Equipment - Health Care|8|121.39|129.18
2024-02-23|YUM|Restaurants - Consumer Discretionary|7|129.03|138.32
2024-02-23|MMC|Insurance Brokers - Financials|1|192.86|203.65
2024-02-23|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|371.96
2024-02-23|AON|Insurance Brokers - Financials|2|303.26|315.32
2024-02-23|CRM|Application Software - Information Technology|3|271.44|292.8
2024-02-23|FITB|Regional Banks - Financials|2|33.79|33.52
2024-02-23|AVGO|Semiconductors - Information Technology|7|121.12|129.64
2024-02-23|TXT|Aerospace & Defense - Industrials|2|86.16|85.97
2024-02-23|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|169.6
2024-02-23|EMR|Electrical Components & Equipment - Industrials|1|104.09|105.91
2024-02-23|CMS|Multi-Utilities - Utilities|1|56.27|57.7
2024-02-23|WY|Timber REITs - Real Estate|1|33.01|33.38
2024-02-23|WY|Timber REITs - Real Estate|1|33.42|33.38
2024-02-23|DD|Specialty Chemicals - Materials|12|28.64|29.27
2024-02-23|TECH|Life Sciences Tools & Services - Health Care|13|71.76|71.62
2024-02-23|EXC|Electric Utilities - Utilities|8|36.03|36.13
2024-02-23|HBAN|Regional Banks - Financials|9|12.86|12.86
2024-02-26|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|73.29
2024-02-26|MCK|Health Care Distributors - Health Care|2|473.42|519.2
2024-02-26|ZBH|Health Care Equipment - Health Care|8|121.39|126.88
2024-02-26|YUM|Restaurants - Consumer Discretionary|7|129.03|138.06
2024-02-26|MMC|Insurance Brokers - Financials|1|192.86|203.5
2024-02-26|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|371.6
2024-02-26|AON|Insurance Brokers - Financials|2|303.26|314.43
2024-02-26|FITB|Regional Banks - Financials|2|33.79|33.27
2024-02-26|AVGO|Semiconductors - Information Technology|7|121.12|130.91
2024-02-26|TXT|Aerospace & Defense - Industrials|2|86.16|87.11
2024-02-26|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|168.26
2024-02-26|EMR|Electrical Components & Equipment - Industrials|1|104.09|106.19
2024-02-26|CMS|Multi-Utilities - Utilities|1|56.27|56.6
2024-02-26|WY|Timber REITs - Real Estate|1|33.01|32.78
2024-02-26|WY|Timber REITs - Real Estate|1|33.42|32.78
2024-02-26|DD|Specialty Chemicals - Materials|12|28.64|29.25
2024-02-26|TECH|Life Sciences Tools & Services - Health Care|13|71.76|71.91
2024-02-26|EXC|Electric Utilities - Utilities|8|36.03|35.63
2024-02-26|HBAN|Regional Banks - Financials|9|12.86|12.78
2024-02-26|UPS|Air Freight & Logistics - Industrials|6|147.5|147.5
2024-02-26|WBD|Broadcasting - Communication Services|2|8.55|8.55
2024-02-28|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|73.19
2024-02-28|ZBH|Health Care Equipment - Health Care|8|121.39|124.13
2024-02-28|YUM|Restaurants - Consumer Discretionary|7|129.03|138.6
2024-02-28|MMC|Insurance Brokers - Financials|1|192.86|206.08
2024-02-28|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|377.61
2024-02-28|AON|Insurance Brokers - Financials|2|303.26|317.66
2024-02-28|FITB|Regional Banks - Financials|2|33.79|33.58
2024-02-28|AVGO|Semiconductors - Information Technology|7|121.12|128.94
2024-02-28|TXT|Aerospace & Defense - Industrials|2|86.16|87.6
2024-02-28|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|167.03
2024-02-28|EMR|Electrical Components & Equipment - Industrials|1|104.09|105.56
2024-02-28|CMS|Multi-Utilities - Utilities|1|56.27|57.02
2024-02-28|WY|Timber REITs - Real Estate|1|33.01|34.23
2024-02-28|WY|Timber REITs - Real Estate|1|33.42|34.23
2024-02-28|DD|Specialty Chemicals - Materials|12|28.64|29.13
2024-02-28|TECH|Life Sciences Tools & Services - Health Care|13|71.76|74.39
2024-02-28|EXC|Electric Utilities - Utilities|8|36.03|35.8
2024-02-28|HBAN|Regional Banks - Financials|9|12.86|12.9
2024-02-28|UPS|Air Freight & Logistics - Industrials|6|147.5|147.77
2024-02-28|WBD|Broadcasting - Communication Services|2|8.55|8.71
2024-02-28|ZTS|Pharmaceuticals - Health Care|5|199.94|199.94
2024-02-28|SLB|Oil & Gas Equipment & Services - Energy|1|48.16|48.16
2024-03-01|MDLZ|Packaged Foods & Meats - Consumer Staples|13|73.84|72.37
2024-03-01|ZBH|Health Care Equipment - Health Care|8|121.39|124.01
2024-03-01|YUM|Restaurants - Consumer Discretionary|7|129.03|137.42
2024-03-01|MMC|Insurance Brokers - Financials|1|192.86|202.0
2024-03-01|HD|Home Improvement Retail - Consumer Discretionary|2|355.7|384.45
2024-03-01|AON|Insurance Brokers - Financials|2|303.26|314.23
2024-03-01|FITB|Regional Banks - Financials|2|33.79|34.37
2024-03-01|TXT|Aerospace & Defense - Industrials|2|86.16|88.68
2024-03-01|PEP|Soft Drinks & Non-alcoholic Beverages - Consumer Staples|5|170.97|164.59
2024-03-01|EMR|Electrical Components & Equipment - Industrials|1|104.09|108.14
2024-03-01|CMS|Multi-Utilities - Utilities|1|56.27|58.14
2024-03-01|WY|Timber REITs - Real Estate|1|33.01|34.91
2024-03-01|WY|Timber REITs - Real Estate|1|33.42|34.91
2024-03-01|DD|Specialty Chemicals - Materials|12|28.64|29.1
2024-03-01|TECH|Life Sciences Tools & Services - Health Care|13|71.76|74.38
2024-03-01|EXC|Electric Utilities - Utilities|8|36.03|35.49
2024-03-01|HBAN|Regional Banks - Financials|9|12.86|12.95
2024-03-01|UPS|Air Freight & Logistics - Industrials|6|147.5|148.06
2024-03-01|WBD|Broadcasting - Communication Services|2|8.55|8.67
2024-03-01|ZTS|Pharmaceuticals - Health Care|5|199.94|190.82
2024-03-01|SLB|Oil & Gas Equipment & Services - Energy|1|48.16|49.35
2024-03-01|MRNA|Biotechnology - Health Care|10|95.06|95.06
2024-03-01|GEN|Systems Software - Information Technology|1|21.83|21.83
